"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Nonthaburi",2019,65,38,28,18,18,29,71,83,87,112,135,41,725
"Nonthaburi",2020,30,15,10,6,5,21,38,49,45,44,35,24,322
"P.Nakhon S.Ayutthaya",2011,24,12,22,41,67,89,111,65,62,13,8,0,514
"P.Nakhon S.Ayutthaya",2012,6,5,3,10,8,12,14,50,69,91,121,71,460
"P.Nakhon S.Ayutthaya",2013,69,59,45,27,16,29,47,62,51,31,21,23,480
"P.Nakhon S.Ayutthaya",2014,16,10,19,11,13,16,24,19,25,14,29,16,212
"P.Nakhon S.Ayutthaya",2015,20,7,19,20,55,66,79,96,106,131,153,56,808
"P.Nakhon S.Ayutthaya",2016,40,21,25,19,5,6,14,28,36,14,11,20,239
"P.Nakhon S.Ayutthaya",2017,13,6,13,19,16,37,46,37,28,24,20,19,278
"P.Nakhon S.Ayutthaya",2018,22,18,16,15,39,115,141,118,66,69,94,74,787
"P.Nakhon S.Ayutthaya",2019,58,36,38,25,10,19,22,28,22,43,44,11,356
"P.Nakhon S.Ayutthaya",2020,18,21,5,12,13,17,37,50,47,39,18,8,285
"Pathum Thani",2011,8,12,35,29,68,80,67,48,37,10,22,4,420
"Pathum Thani",2012,7,7,6,7,5,12,26,27,25,15,35,38,210
"Pathum Thani",2013,69,42,53,41,48,59,92,81,44,40,30,12,611
"Pathum Thani",2014,1,11,11,0,6,7,13,24,35,27,29,34,198
"Pathum Thani",2015,12,23,20,10,29,27,61,65,126,154,211,83,821
"Pathum Thani",2016,41,20,11,12,4,7,20,23,17,9,12,8,184
"Pathum Thani",2017,6,8,16,8,15,21,26,17,15,23,24,8,187
"Pathum Thani",2018,29,12,31,27,104,157,169,204,84,96,83,47,1043
"Pathum Thani",2019,29,42,12,9,6,18,18,28,20,42,24,25,273
"Pathum Thani",2020,10,10,12,4,6,10,25,22,33,16,5,4,157
"Pattani",2011,29,5,3,7,7,8,4,2,7,6,5,4,87
"Pattani",2012,2,11,4,11,15,13,22,15,12,15,43,54,217
"Pattani",2013,64,52,67,56,57,96,101,56,54,65,54,37,759
"Pattani",2014,50,28,18,33,44,84,159,185,167,167,98,59,1092
"Pattani",2015,54,26,13,7,11,21,25,21,50,59,64,62,413
"Pattani",2016,44,37,18,20,14,25,52,137,170,254,371,265,1407
"Pattani",2017,256,141,59,34,24,28,20,18,16,12,16,8,632
"Pattani",2018,13,7,10,5,15,9,22,45,58,62,52,58,356
"Pattani",2019,70,33,37,24,35,75,101,88,57,56,49,39,664
"Pattani",2020,39,19,23,14,22,34,88,49,25,10,10,3,336
"Phangnga",2011,10,13,16,19,28,31,36,26,15,8,3,5,210
"Phangnga",2012,8,13,22,25,22,31,30,19,6,13,20,30,239
"Phangnga",2013,49,29,37,99,111,100,59,9,24,16,6,12,551
"Phangnga",2014,9,4,1,7,7,13,15,2,4,2,1,3,68
"Phangnga",2015,16,12,3,7,21,39,38,16,13,10,10,8,193
"Phangnga",2016,9,11,6,12,10,13,8,16,4,1,3,0,93
"Phangnga",2017,4,3,3,1,5,15,10,3,5,0,6,5,60
"Phangnga",2018,14,12,12,31,52,46,40,23,9,7,6,1,253
"Phangnga",2019,5,4,5,5,11,12,15,12,5,3,3,1,81
"Phangnga",2020,1,0,1,1,2,4,3,0,1,2,3,2,20
"Phatthalung",2011,32,8,8,12,8,11,16,17,12,24,16,12,176
"Phatthalung",2012,10,13,5,12,32,31,19,16,22,31,64,59,314
"Phatthalung",2013,52,31,31,35,36,47,50,52,25,38,31,24,452
"Phatthalung",2014,17,13,9,4,10,17,11,26,18,29,30,22,206
"Phatthalung",2015,13,12,3,3,12,18,31,25,13,10,26,23,189
"Phatthalung",2016,12,15,11,10,8,10,62,123,113,103,118,104,689
"Phatthalung",2017,93,70,60,57,68,49,53,21,25,32,27,12,567
"Phatthalung",2018,18,4,6,12,28,33,26,30,17,25,30,25,254
"Phatthalung",2019,16,12,13,19,30,68,31,68,87,69,40,18,471
"Phatthalung",2020,22,9,13,8,9,28,36,23,10,6,5,6,175
"Phayao",2011,2,1,1,6,11,25,13,6,1,1,1,0,68
"Phayao",2012,0,0,0,1,5,5,6,6,7,3,7,2,42
"Phayao",2013,5,0,3,5,15,59,93,55,20,15,3,0,273
"Phayao",2014,0,0,0,0,4,1,10,2,3,3,1,0,24
"Phayao",2015,0,0,1,0,10,12,13,5,4,9,5,5,64
"Phayao",2016,4,3,1,2,16,4,6,7,4,3,2,0,52
"Phayao",2017,0,1,0,0,3,4,3,5,3,0,1,1,21
"Phayao",2018,0,0,0,0,6,11,16,22,10,6,2,0,73
"Phayao",2019,0,0,10,11,3,9,15,15,12,10,6,2,93
"Phayao",2020,0,1,3,3,1,8,13,20,2,0,0,0,51
"Phetchabun",2011,17,21,22,58,128,173,148,117,44,27,12,4,771
"Phetchabun",2012,5,9,19,14,46,44,39,42,39,31,28,18,334
"Phetchabun",2013,40,37,69,92,313,634,481,116,20,13,6,1,1822
"Phetchabun",2014,4,3,1,4,10,18,31,25,14,3,7,7,127
"Phetchabun",2015,1,2,3,8,31,52,62,97,93,42,50,14,455
"Phetchabun",2016,11,22,30,17,42,85,29,34,33,15,3,1,322
"Phetchabun",2017,2,4,7,5,21,45,85,59,24,18,4,11,285
"Phetchabun",2018,7,12,8,15,97,185,119,59,51,22,16,10,601
"Phetchabun",2019,22,15,40,48,106,286,352,289,209,100,63,16,1546
"Phetchabun",2020,21,26,23,30,58,79,184,151,78,31,11,3,695
"Phetchaburi",2011,9,15,15,48,102,206,203,137,72,25,27,9,868
"Phetchaburi",2012,12,5,8,16,10,29,11,19,18,17,19,15,179
"Phetchaburi",2013,25,21,18,16,25,23,20,24,11,20,18,10,231
"Phetchaburi",2014,10,8,12,6,7,10,13,12,14,28,25,23,168
"Phetchaburi",2015,19,20,25,42,67,163,197,219,180,123,100,23,1178
"Phetchaburi",2016,10,12,10,7,6,8,19,26,25,21,5,7,156
"Phetchaburi",2017,16,10,21,13,25,36,60,63,29,17,27,21,338
"Phetchaburi",2018,26,22,24,28,33,56,45,38,40,39,23,22,396
"Phetchaburi",2019,27,12,30,14,16,20,42,48,40,26,30,8,313
"Phetchaburi",2020,16,13,11,5,4,10,18,12,8,5,3,2,107
"Phichit",2011,22,16,31,48,112,250,217,116,48,20,18,4,902
"Phichit",2012,5,10,16,3,12,27,26,48,32,25,23,6,233
"Phichit",2013,30,31,43,33,37,39,64,35,9,8,9,6,344
"Phichit",2014,1,6,10,3,5,17,21,27,13,4,5,4,116
"Phichit",2015,3,8,12,17,32,25,21,23,37,24,45,13,260
"Phichit",2016,22,19,24,12,1,3,3,13,8,8,4,4,121
"Phichit",2017,4,3,6,5,9,24,41,25,14,4,16,11,162
"Phichit",2018,5,12,11,13,48,113,70,57,48,43,18,11,449
"Phichit",2019,4,8,9,6,1,10,15,13,18,14,6,3,107
"Phichit",2020,6,6,15,16,4,3,16,19,19,7,3,0,114
"Phitsanulok",2011,12,15,15,42,98,146,174,71,43,30,29,13,688
"Phitsanulok",2012,11,6,15,29,32,52,52,70,58,64,41,33,463
"Phitsanulok",2013,30,29,21,33,29,58,70,63,37,16,14,3,403
"Phitsanulok",2014,0,5,2,0,0,2,13,11,7,4,2,1,47
"Phitsanulok",2015,2,1,0,2,4,21,52,68,69,52,84,40,395
"Phitsanulok",2016,30,18,13,7,1,15,15,16,25,9,6,8,163
"Phitsanulok",2017,7,3,6,16,21,62,44,25,21,9,6,1,221
"Phitsanulok",2018,3,6,9,13,28,69,80,57,25,22,14,14,340
"Phitsanulok",2019,13,12,14,10,10,14,26,31,32,13,17,6,198
"Phitsanulok",2020,3,9,8,12,29,26,36,28,37,14,13,1,216
"Phrae",2011,0,1,1,0,6,13,4,5,2,1,1,0,34
"Phrae",2012,0,0,0,4,10,41,46,39,9,3,5,0,157
"Phrae",2013,3,2,11,16,42,81,67,65,27,17,8,3,342
"Phrae",2014,2,3,0,4,5,16,27,14,7,1,3,1,83
"Phrae",2015,1,1,2,5,14,38,56,32,23,8,3,4,187
"Phrae",2016,1,4,4,1,2,1,3,3,2,2,1,0,24
"Phrae",2017,0,0,1,0,3,5,1,4,0,0,0,0,14
"Phrae",2018,0,1,2,0,16,21,14,5,1,1,0,1,62
"Phrae",2019,0,0,0,1,3,12,11,13,10,5,6,0,61
"Phrae",2020,1,1,0,3,1,2,12,12,6,2,1,0,41
"Phuket",2011,22,12,9,5,15,12,20,22,11,12,5,10,155
"Phuket",2012,12,15,21,30,37,24,14,19,5,6,15,9,207
"Phuket",2013,14,16,57,116,100,171,117,92,44,37,24,25,813
"Phuket",2014,30,12,8,10,28,48,69,84,66,41,14,13,423
"Phuket",2015,14,11,18,26,16,38,50,65,55,70,83,60,506
"Phuket",2016,39,22,24,17,16,13,19,30,16,36,31,27,290
"Phuket",2017,24,15,25,21,43,90,49,28,31,38,56,44,464
"Phuket",2018,38,29,32,28,53,48,50,72,25,21,46,56,498
"Phuket",2019,33,15,22,6,23,30,52,31,34,22,26,33,327
"Phuket",2020,23,7,2,4,3,11,10,7,4,1,2,1,75
"Prachin Buri",2011,1,4,10,18,36,66,52,24,20,9,17,4,261
"Prachin Buri",2012,2,8,18,25,26,29,42,31,31,23,11,5,251
"Prachin Buri",2013,11,6,16,18,37,56,70,58,21,7,4,0,304
"Prachin Buri",2014,2,6,5,8,12,13,17,14,10,2,4,3,96
"Prachin Buri",2015,6,7,13,23,52,58,66,80,64,44,22,7,442
"Prachin Buri",2016,7,6,5,0,2,1,1,7,3,2,2,1,37
"Prachin Buri",2017,2,0,1,8,16,14,28,25,5,6,2,1,108
"Prachin Buri",2018,8,2,4,9,10,20,14,11,6,9,10,12,115
"Prachin Buri",2019,16,15,7,30,44,92,129,62,32,17,15,6,465
"Prachin Buri",2020,6,2,3,4,3,16,22,12,2,4,3,0,77
"Prachuap Khiri Khan",2011,14,8,10,15,30,36,37,28,22,18,13,9,240
"Prachuap Khiri Khan",2012,7,3,7,17,17,19,29,22,21,21,21,12,196
"Prachuap Khiri Khan",2013,16,20,19,12,6,17,28,14,17,6,10,8,173
"Prachuap Khiri Khan",2014,2,1,7,5,2,12,11,14,10,8,13,22,107
"Prachuap Khiri Khan",2015,5,3,18,10,42,88,67,68,66,56,51,39,513
"Prachuap Khiri Khan",2016,10,9,10,3,5,7,6,13,10,11,24,24,132
"Prachuap Khiri Khan",2017,9,9,9,11,17,30,26,27,15,10,15,12,190
"Prachuap Khiri Khan",2018,16,10,12,18,16,30,34,24,19,24,12,13,228
"Prachuap Khiri Khan",2019,19,15,10,18,24,40,29,40,22,14,29,23,283
"Prachuap Khiri Khan",2020,4,7,16,4,6,10,21,20,13,11,10,2,124
"Ranong",2011,2,3,3,4,4,3,0,2,2,4,7,0,34
"Ranong",2012,2,6,17,8,5,14,6,4,4,4,3,2,75
"Ranong",2013,4,4,8,7,12,22,9,8,2,8,4,1,89
"Ranong",2014,0,1,4,4,3,4,2,0,3,1,1,0,23
"Ranong",2015,0,1,3,1,0,12,5,2,1,0,3,0,28
"Ranong",2016,0,0,0,1,0,3,2,1,5,0,3,3,18
"Ranong",2017,1,1,1,3,4,2,1,4,0,0,0,0,17
"Ranong",2018,2,2,11,6,14,4,3,2,0,1,0,0,45
"Ranong",2019,0,3,0,0,2,4,0,2,2,1,2,0,16
"Ranong",2020,2,2,2,1,3,1,4,2,2,1,0,0,20
"Ratchaburi",2011,37,38,41,38,59,97,92,147,124,94,113,56,936
"Ratchaburi",2012,46,42,41,35,35,47,67,71,81,86,74,23,648
"Ratchaburi",2013,42,40,29,27,12,14,43,75,59,53,52,25,471
"Ratchaburi",2014,12,14,11,8,10,25,44,51,56,46,58,42,377
"Ratchaburi",2015,28,21,38,53,98,167,225,251,241,118,94,16,1350
"Ratchaburi",2016,44,13,11,7,1,7,9,6,8,8,9,3,126
"Ratchaburi",2017,6,2,2,2,7,19,25,35,33,42,35,44,252
"Ratchaburi",2018,31,24,37,28,41,51,68,74,67,44,52,47,564
"Ratchaburi",2019,56,46,39,16,13,24,50,54,77,100,90,38,603
"Ratchaburi",2020,58,29,16,20,37,41,56,35,49,42,17,0,400
"Rayong",2011,34,21,34,43,71,102,133,96,69,59,67,37,766
"Rayong",2012,33,29,35,67,80,134,161,159,85,105,127,104,1119
"Rayong",2013,118,64,89,64,71,106,136,127,78,53,58,23,987
"Rayong",2014,16,21,11,9,28,29,33,43,51,77,90,79,487
"Rayong",2015,65,51,60,108,175,184,281,271,212,140,149,60,1756
"Rayong",2016,86,42,43,35,20,26,35,53,25,29,18,12,424
"Rayong",2017,18,12,11,13,31,39,42,32,23,19,38,30,308
"Rayong",2018,21,9,30,44,71,104,83,93,45,41,66,50,657
"Rayong",2019,39,30,39,48,50,129,168,123,56,75,86,61,904
"Rayong",2020,53,37,36,36,51,82,148,131,58,38,30,18,718
"Roi Et",2011,6,5,14,24,104,215,203,265,111,43,30,7,1027
"Roi Et",2012,3,8,5,7,46,122,109,85,92,116,119,72,784
"Roi Et",2013,58,51,75,103,227,443,465,331,118,32,7,2,1912
"Roi Et",2014,0,1,5,2,9,11,19,26,10,6,4,3,96
"Roi Et",2015,0,1,9,12,73,113,95,139,117,78,92,47,776
"Roi Et",2016,40,26,27,12,14,15,52,84,45,41,12,7,375
"Roi Et",2017,7,2,1,8,20,71,51,41,15,7,1,0,224
"Roi Et",2018,3,3,1,14,71,132,97,70,47,22,21,24,505
"Roi Et",2019,16,25,31,41,110,335,352,239,223,155,54,27,1608
"Roi Et",2020,26,26,32,50,77,82,141,129,73,19,14,5,674
"Sa Kaeo",2011,7,8,13,51,70,91,75,37,41,14,13,4,424
"Sa Kaeo",2012,10,8,15,19,17,72,87,42,24,14,20,4,332
"Sa Kaeo",2013,6,8,14,10,31,41,52,51,25,14,5,2,259
"Sa Kaeo",2014,2,0,3,0,6,3,9,11,6,5,6,1,52
"Sa Kaeo",2015,1,1,10,1,14,51,84,90,81,43,31,11,418
"Sa Kaeo",2016,16,12,9,9,3,3,6,6,7,3,0,0,74
"Sa Kaeo",2017,0,2,6,11,16,44,31,13,13,2,0,1,139
"Sa Kaeo",2018,2,1,0,2,9,32,37,21,7,12,2,5,130
"Sa Kaeo",2019,12,23,14,18,31,67,98,81,45,21,22,3,435
"Sa Kaeo",2020,6,10,9,16,11,24,30,17,4,5,0,1,133
"Sakon Nakhon",2011,0,0,0,2,11,6,4,2,0,3,0,1,29
"Sakon Nakhon",2012,1,1,1,0,0,6,0,2,0,1,3,0,15
"Sakon Nakhon",2013,7,2,23,8,48,103,25,2,1,0,1,0,220
"Sakon Nakhon",2014,0,0,0,0,0,0,3,3,3,3,0,0,12
"Sakon Nakhon",2015,0,0,3,6,16,22,29,80,69,20,17,6,268
"Sakon Nakhon",2016,5,2,2,7,14,56,79,34,12,9,0,1,221
"Sakon Nakhon",2017,1,2,8,8,25,43,27,24,6,3,1,3,151
"Sakon Nakhon",2018,1,0,9,4,18,38,22,17,4,3,7,5,128
"Sakon Nakhon",2019,3,8,18,34,59,173,113,65,22,6,3,3,507
"Sakon Nakhon",2020,5,7,8,10,22,41,53,23,7,0,0,1,177
"Samut Prakan",2011,87,62,67,95,192,171,124,108,67,80,51,33,1137
"Samut Prakan",2012,26,16,16,26,33,32,48,55,56,52,117,95,572
"Samut Prakan",2013,111,66,100,69,91,31,70,103,85,89,85,43,943
"Samut Prakan",2014,36,23,36,14,27,37,26,31,29,72,80,51,462
"Samut Prakan",2015,63,59,54,66,51,85,91,137,124,231,360,248,1569
"Samut Prakan",2016,130,81,55,21,12,7,11,16,26,26,28,20,433
"Samut Prakan",2017,23,10,23,15,14,38,55,62,42,37,42,36,397
"Samut Prakan",2018,17,37,47,45,64,71,61,79,45,56,69,56,647
"Samut Prakan",2019,53,36,30,19,15,19,46,71,49,76,74,35,523
"Samut Prakan",2020,24,17,10,4,8,8,18,51,52,27,24,10,253
"Samut Sakhon",2011,41,44,40,29,75,66,89,93,86,77,64,44,748
"Samut Sakhon",2012,41,30,31,23,32,31,49,53,57,112,112,98,669
"Samut Sakhon",2013,72,52,35,24,17,16,48,57,50,51,49,28,499
"Samut Sakhon",2014,8,8,4,12,6,6,9,18,43,18,36,57,225
"Samut Sakhon",2015,37,33,28,27,22,29,29,26,79,97,172,92,671
"Samut Sakhon",2016,55,13,10,2,5,3,1,6,9,14,10,0,128
"Samut Sakhon",2017,4,9,7,4,10,29,43,35,38,36,33,42,290
"Samut Sakhon",2018,40,18,13,15,30,49,31,31,44,36,49,51,407
"Samut Sakhon",2019,42,38,32,20,16,10,20,30,32,30,37,18,325
"Samut Sakhon",2020,25,24,16,15,16,9,10,15,31,28,5,0,194
"Samut Songkhram",2011,3,2,1,5,11,21,25,18,14,3,11,6,120
"Samut Songkhram",2012,7,6,0,4,4,2,4,6,4,6,15,8,66
"Samut Songkhram",2013,2,7,13,6,3,1,5,8,5,11,8,0,69
"Samut Songkhram",2014,2,2,2,3,2,3,1,5,3,3,5,8,39
"Samut Songkhram",2015,5,2,2,4,14,15,10,26,19,14,15,11,137
"Samut Songkhram",2016,8,5,3,1,0,0,1,5,1,2,1,0,27
"Samut Songkhram",2017,2,1,1,1,1,1,3,2,9,1,2,7,31
"Samut Songkhram",2018,6,4,2,0,2,12,7,1,4,2,6,14,60
"Samut Songkhram",2019,14,4,4,4,2,4,8,5,6,2,4,4,61
"Samut Songkhram",2020,0,0,2,0,0,0,1,2,1,1,0,0,7
"Saraburi",2011,11,19,25,34,79,81,85,42,24,14,18,9,441
"Saraburi",2012,10,10,7,12,8,19,50,50,38,47,28,14,293
"Saraburi",2013,19,10,16,12,18,17,68,104,50,35,29,17,395
"Saraburi",2014,17,6,9,8,8,21,55,46,42,18,22,14,266
"Saraburi",2015,5,5,11,50,122,81,88,156,131,159,83,47,938
"Saraburi",2016,27,10,3,3,2,1,4,5,11,8,3,10,87
"Saraburi",2017,5,3,4,1,3,13,16,14,5,3,1,0,68
"Saraburi",2018,0,4,0,10,23,24,34,39,32,38,28,15,247
"Saraburi",2019,18,23,18,9,8,12,54,58,61,70,44,15,390
"Saraburi",2020,12,11,4,12,15,20,56,62,66,25,20,7,310
"Satun",2011,14,10,6,13,23,23,11,8,14,20,19,11,172
"Satun",2012,19,23,25,33,30,17,4,8,3,8,10,2,182
"Satun",2013,10,7,8,12,16,21,20,12,8,6,4,3,127
"Satun",2014,4,2,6,7,5,7,12,1,3,5,6,4,62
"Satun",2015,1,2,1,0,3,7,3,13,9,11,2,7,59
"Satun",2016,9,9,7,4,7,31,18,34,14,13,11,6,163
"Satun",2017,6,4,4,4,2,2,0,2,2,3,1,1,31
"Satun",2018,2,2,4,3,5,8,4,4,5,4,3,1,45
"Satun",2019,7,5,0,2,12,6,20,8,10,5,4,3,82
"Satun",2020,3,0,0,1,3,8,7,2,0,0,0,1,25
"Si Sa Ket",2011,3,6,16,38,113,123,163,111,58,26,10,9,676
"Si Sa Ket",2012,5,7,16,8,32,62,60,58,44,52,36,30,410
"Si Sa Ket",2013,35,30,59,93,196,369,317,208,89,39,12,5,1452
"Si Sa Ket",2014,0,2,3,7,9,19,29,22,8,6,12,4,121
"Si Sa Ket",2015,2,3,7,12,42,70,128,159,159,88,113,108,891
"Si Sa Ket",2016,49,26,32,20,4,20,26,25,40,23,3,2,270
"Si Sa Ket",2017,4,1,1,0,11,13,21,24,13,12,5,7,112
"Si Sa Ket",2018,4,2,14,15,25,117,95,95,61,48,44,39,559
"Si Sa Ket",2019,19,22,45,27,59,124,120,71,50,26,15,7,585
"Si Sa Ket",2020,10,11,12,5,10,37,43,40,31,14,6,4,223
"Sing Buri",2011,0,3,4,2,7,8,7,11,1,0,1,1,45
"Sing Buri",2012,0,1,2,3,3,1,3,0,1,5,1,6,26
"Sing Buri",2013,6,3,11,3,4,24,15,7,3,0,0,1,77
"Sing Buri",2014,2,1,0,0,0,0,1,0,0,0,0,0,4
"Sing Buri",2015,0,0,3,1,4,17,16,12,18,13,4,3,91
"Sing Buri",2016,1,2,1,0,0,0,0,1,0,0,0,0,5
"Sing Buri",2017,0,0,0,0,0,6,0,0,0,0,0,0,6
"Sing Buri",2018,0,0,0,0,0,0,1,1,4,1,1,4,12
"Sing Buri",2019,2,1,4,1,1,16,2,8,5,7,1,0,48
"Sing Buri",2020,1,1,4,2,3,0,15,26,4,0,0,0,56
"Songkhla",2011,100,69,54,41,39,52,33,30,34,39,45,34,570
"Songkhla",2012,37,53,40,84,130,108,130,83,96,208,366,366,1701
"Songkhla",2013,440,312,332,285,522,710,477,181,69,74,86,46,3534
"Songkhla",2014,87,37,29,36,75,106,143,154,122,73,79,87,1028
"Songkhla",2015,92,59,46,20,63,112,149,166,167,151,197,153,1375
"Songkhla",2016,132,92,74,38,39,84,212,394,564,642,653,749,3673
"Songkhla",2017,555,333,230,136,165,147,103,35,33,40,35,34,1846
"Songkhla",2018,56,48,38,29,38,92,102,96,58,106,163,139,965
"Songkhla",2019,109,56,35,34,70,197,196,170,118,136,147,99,1367
"Songkhla",2020,80,41,26,22,42,93,104,70,35,52,27,18,610
"Sukhothai",2011,10,7,15,24,99,150,123,70,26,16,7,2,549
"Sukhothai",2012,10,6,6,8,10,24,30,35,27,17,18,10,201
"Sukhothai",2013,9,25,30,35,32,27,41,20,24,19,3,4,269
"Sukhothai",2014,4,4,4,1,6,12,14,22,11,5,2,6,91
"Sukhothai",2015,0,5,38,33,23,14,13,24,23,14,21,21,229
"Sukhothai",2016,12,1,10,3,0,3,6,21,19,2,1,0,78
"Sukhothai",2017,0,0,0,2,3,12,12,20,10,5,2,3,69
"Sukhothai",2018,0,3,2,5,11,29,44,23,16,24,24,21,202
"Sukhothai",2019,21,9,18,15,8,23,39,37,39,23,10,5,247
"Sukhothai",2020,4,5,7,1,10,11,35,39,20,10,2,1,145
"Suphan Buri",2011,27,21,17,36,72,65,92,149,72,49,31,24,655
"Suphan Buri",2012,32,34,29,32,14,16,22,28,38,38,46,42,371
"Suphan Buri",2013,67,30,24,18,18,19,22,32,36,30,31,14,341
"Suphan Buri",2014,7,9,8,5,11,19,12,13,9,14,27,24,158
"Suphan Buri",2015,11,12,18,21,43,59,56,99,93,105,125,58,700
"Suphan Buri",2016,26,16,16,15,3,5,9,25,32,14,14,9,184
"Suphan Buri",2017,2,12,21,13,13,21,29,52,34,33,31,27,288
"Suphan Buri",2018,21,13,15,27,60,77,93,129,137,107,103,99,881
"Suphan Buri",2019,62,39,23,10,15,26,29,32,19,39,36,40,370
"Suphan Buri",2020,35,48,29,14,9,5,13,30,63,50,23,8,327
"Surat Thani",2011,15,6,6,4,4,4,5,2,0,3,3,4,56
"Surat Thani",2012,1,1,5,4,11,9,14,6,7,12,17,15,102
"Surat Thani",2013,36,11,6,7,11,14,6,8,6,2,2,7,116
"Surat Thani",2014,5,1,2,0,2,4,8,5,1,1,1,6,36
"Surat Thani",2015,3,1,2,2,1,3,4,6,3,3,4,0,32
"Surat Thani",2016,3,4,1,0,1,1,3,5,3,5,5,3,34
"Surat Thani",2017,4,2,2,3,4,5,1,9,3,4,12,4,53
"Surat Thani",2018,7,1,1,4,3,2,9,5,7,3,7,17,66
"Surat Thani",2019,5,2,1,3,0,1,3,1,13,2,0,2,33
"Surat Thani",2020,2,0,0,0,1,2,1,0,1,0,2,0,9
"Surin",2011,14,6,19,9,59,138,151,114,46,17,9,4,586
"Surin",2012,2,10,7,12,31,90,140,109,118,115,24,2,660
"Surin",2013,93,64,116,111,75,225,284,182,85,22,12,0,1269
"Surin",2014,2,3,3,3,7,8,23,29,22,16,12,3,131
"Surin",2015,4,1,4,19,49,75,78,124,127,94,81,28,684
"Surin",2016,62,25,20,12,18,38,68,129,96,46,23,7,544
"Surin",2017,12,7,12,24,40,78,94,54,14,6,2,1,344
"Surin",2018,3,7,4,25,44,106,124,117,106,84,35,33,688
"Surin",2019,37,39,44,52,54,159,167,174,171,130,61,18,1106
"Surin",2020,22,14,23,13,26,67,179,159,105,51,8,0,667
"Tak",2011,14,21,26,11,38,66,45,34,16,13,11,8,303
"Tak",2012,10,6,4,3,9,42,54,42,24,26,22,5,247
"Tak",2013,8,11,24,25,47,81,123,53,27,9,3,1,412
"Tak",2014,3,4,3,4,6,18,30,27,17,11,15,13,151
"Tak",2015,17,6,11,15,66,130,148,122,94,48,45,43,745
"Tak",2016,26,14,25,20,19,31,71,49,17,9,11,7,299
"Tak",2017,5,3,11,5,19,92,90,61,30,36,21,10,383
"Tak",2018,5,12,5,16,34,93,89,59,35,24,24,18,414
"Tak",2019,9,14,17,10,27,47,90,71,54,17,28,10,394
"Tak",2020,7,3,5,6,12,23,55,37,37,22,17,7,231
"Trang",2011,13,9,9,12,18,35,16,22,18,16,24,19,211
"Trang",2012,20,21,23,52,86,89,51,61,31,44,53,53,584
"Trang",2013,64,44,44,60,83,150,106,76,41,43,31,24,766
"Trang",2014,23,10,8,11,23,50,46,53,40,48,41,31,384
"Trang",2015,21,11,7,8,27,42,66,74,53,49,36,55,449
"Trang",2016,30,23,20,19,29,44,120,167,66,51,44,23,636
"Trang",2017,26,19,16,15,21,34,29,24,14,16,16,18,248
"Trang",2018,18,11,18,28,28,61,59,85,42,23,19,31,423
"Trang",2019,18,22,5,12,50,64,65,53,42,33,28,12,404
"Trang",2020,9,8,9,15,33,55,136,73,31,13,8,1,391
"Trat",2011,5,3,6,14,20,26,20,16,13,10,6,11,150
"Trat",2012,3,2,6,20,12,20,22,8,11,8,14,8,134
"Trat",2013,10,5,19,22,58,36,20,10,3,6,6,4,199
"Trat",2014,3,1,1,2,2,9,7,6,5,2,2,1,41
"Trat",2015,2,4,13,14,33,33,41,18,25,12,24,11,230
"Trat",2016,9,9,4,5,13,11,6,8,5,4,2,0,76
"Trat",2017,1,0,0,2,4,5,8,4,3,3,0,1,31
"Trat",2018,1,3,5,8,9,12,13,9,8,14,8,4,94
"Trat",2019,3,3,12,15,35,25,17,7,5,6,4,1,133
"Trat",2020,1,1,0,1,2,2,8,6,1,2,0,1,25
"Ubon Ratchathani",2011,13,10,7,13,63,131,103,80,40,19,13,0,492
"Ubon Ratchathani",2012,4,3,12,15,27,56,80,63,74,66,51,14,465
"Ubon Ratchathani",2013,48,60,124,115,172,285,175,100,31,23,11,6,1150
"Ubon Ratchathani",2014,2,0,8,12,28,23,21,43,15,6,8,5,171
"Ubon Ratchathani",2015,13,6,16,40,98,204,357,488,342,146,168,44,1922
"Ubon Ratchathani",2016,86,29,51,39,44,88,169,146,65,49,25,4,795
"Ubon Ratchathani",2017,5,6,8,15,27,49,58,27,13,10,9,0,227
"Ubon Ratchathani",2018,4,9,13,24,108,138,77,78,36,26,23,21,557
"Ubon Ratchathani",2019,35,39,67,86,256,386,226,153,94,51,39,12,1444
"Ubon Ratchathani",2020,18,20,30,40,57,71,60,45,23,19,7,0,390
"Udon Thani",2011,2,1,0,1,11,25,22,19,12,8,4,2,107
"Udon Thani",2012,4,0,5,4,16,70,84,74,45,32,39,16,389
"Udon Thani",2013,22,19,27,40,63,172,208,132,57,11,4,0,755
"Udon Thani",2014,1,2,1,0,2,7,7,4,6,4,1,1,36
"Udon Thani",2015,0,0,1,2,8,12,47,43,42,42,55,13,265
"Udon Thani",2016,9,4,7,3,1,3,30,17,15,9,6,1,105
"Udon Thani",2017,3,2,3,8,4,19,22,23,14,7,2,2,109
"Udon Thani",2018,2,0,2,1,18,56,35,19,24,15,15,10,197
"Udon Thani",2019,23,8,22,25,34,88,119,57,28,19,13,1,437
"Udon Thani",2020,9,1,10,25,24,20,102,52,21,4,7,0,275
"Uthai Thani",2011,4,2,1,10,6,16,17,12,9,4,4,5,90
"Uthai Thani",2012,9,5,3,18,23,48,33,41,19,35,22,14,270
"Uthai Thani",2013,25,15,28,35,11,23,31,17,9,10,5,1,210
