"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Bangkok",2014,0,7.02705627477477e-07,1.75676406869369e-07,3.51352813738738e-07,1.75676406869369e-07,3.51352813738738e-07,1.75676406869369e-07,5.27029220608107e-07,5.27029220608107e-07,3.51352813738738e-07,0,1.75676406869369e-07,3.51352813738738e-06
"Bangkok",2015,0,7.02196769929968e-07,1.75549192482492e-07,7.02196769929968e-07,3.51098384964984e-07,1.05329515489495e-06,1.05329515489495e-06,8.7774596241246e-07,1.40439353985994e-06,1.75549192482492e-06,2.63323788723738e-06,8.7774596241246e-07,1.15862467038445e-05
"Bangkok",2016,1.58265522418663e-06,1.23095406325627e-06,1.75850580465181e-07,1.75850580465181e-07,1.75850580465181e-07,0,0,1.75850580465181e-07,1.75850580465181e-07,3.51701160930362e-07,8.79252902325905e-07,0,4.92381625302507e-06
"Bangkok",2017,1.75981514901675e-07,0,1.75981514901675e-07,0,1.75981514901675e-07,3.51963029803349e-07,1.05588908941005e-06,8.79907574508374e-07,5.27944544705024e-07,3.51963029803349e-07,1.05588908941005e-06,8.79907574508374e-07,5.63140847685359e-06
"Bangkok",2018,3.52320594829907e-07,1.76160297414953e-07,1.76160297414953e-07,8.80801487074767e-07,1.76160297414953e-07,1.76160297414953e-07,3.52320594829907e-07,8.80801487074767e-07,8.80801487074767e-07,7.04641189659813e-07,1.76160297414953e-07,0,4.93248832761869e-06
"Bangkok",2019,8.82415644594039e-07,3.52966257837616e-07,1.76483128918808e-07,0,0,0,5.29449386756424e-07,1.41186503135046e-06,7.05932515675231e-07,1.05889877351285e-06,5.29449386756424e-07,5.29449386756424e-07,6.17690951215828e-06
"Bangkok",2020,1.78947794128437e-07,0,0,0,0,1.78947794128437e-07,0,1.78947794128437e-07,0,0,0,0,5.3684338238531e-07
"Bungkan",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bungkan",2012,0,0,2.42357851061406e-06,4.84715702122812e-06,0,0,0,0,0,0,4.84715702122812e-06,0,1.21178925530703e-05
"Bungkan",2013,0,0,2.40248320664239e-06,1.68173824464967e-05,5.04521473394901e-05,9.85018114723378e-05,5.76595969594173e-05,5.04521473394901e-05,1.92198656531391e-05,2.40248320664239e-06,2.40248320664239e-06,0,0.000300310400830298
"Bungkan",2014,0,0,0,0,4.77821896666237e-06,0,7.16732844999355e-06,0,0,0,0,0,1.19455474166559e-05
"Bungkan",2015,0,0,0,0,0,4.75458044393518e-06,2.37729022196759e-06,4.75458044393518e-06,4.75458044393518e-06,2.37729022196759e-06,7.13187066590276e-06,0,2.61501924416435e-05
"Bungkan",2016,0,0,2.37177586718055e-06,0,0,7.11532760154165e-06,1.18588793359028e-05,7.11532760154165e-06,1.18588793359028e-05,7.11532760154165e-06,0,0,4.7435517343611e-05
"Bungkan",2017,0,0,0,0,4.72777473098962e-06,0,2.36388736549481e-06,0,0,0,2.36388736549481e-06,0,9.45554946197924e-06
"Bungkan",2018,0,0,0,2.35882436193801e-06,7.07647308581403e-06,4.71764872387602e-06,4.71764872387602e-06,4.71764872387602e-06,0,2.35882436193801e-06,0,0,2.59470679813181e-05
"Bungkan",2019,0,0,0,0,2.35798448917803e-06,9.43193795671212e-06,0,0,0,0,0,0,1.17899224458902e-05
"Bungkan",2020,0,0,0,2.36943242615664e-06,4.73886485231328e-06,9.47772970462655e-06,4.73886485231328e-06,0,2.36943242615664e-06,0,0,0,2.36943242615664e-05
"Buri Ram",2011,6.41401847878724e-07,0,1.92420554363617e-06,3.20700923939362e-06,7.05542032666596e-06,1.79592517406043e-05,2.88630831545426e-05,1.8600653588483e-05,1.41108406533319e-05,6.41401847878724e-07,3.84841108727234e-06,6.41401847878724e-07,9.7493080877566e-05
"Buri Ram",2012,1.91480398789844e-06,1.91480398789844e-06,4.46787597176302e-06,1.02122879354583e-05,5.10614396772917e-06,5.74441196369532e-06,1.08505559314245e-05,3.82960797579688e-06,2.55307198386459e-06,1.27653599193229e-06,0,0,4.7870099697461e-05
"Buri Ram",2013,1.27110188008679e-06,1.27110188008679e-06,3.81330564026037e-06,0,0,1.90665282013019e-06,2.54220376017358e-06,6.35550940043395e-07,6.35550940043395e-07,1.90665282013019e-06,1.27110188008679e-06,6.35550940043395e-07,1.58887735010849e-05
"Buri Ram",2014,0,0,0,6.33212769621997e-07,0,0,0,6.33212769621997e-07,0,1.26642553924399e-06,0,0,2.53285107848799e-06
"Buri Ram",2015,0,0,0,0,1.26209959101663e-06,6.31049795508314e-07,1.26209959101663e-06,2.52419918203326e-06,6.31049795508314e-07,0,0,0,6.31049795508314e-06
"Buri Ram",2016,0,0,6.29763769312493e-07,6.29763769312493e-07,0,0,6.29763769312493e-07,1.25952753862499e-06,0,0,0,0,3.14881884656247e-06
"Buri Ram",2017,0,0,6.28178189025099e-07,6.28178189025099e-07,0,0,6.28178189025099e-07,1.2563563780502e-06,0,0,6.28178189025099e-07,0,3.76906913415059e-06
"Buri Ram",2018,0,0,6.27018214879142e-07,1.88105464463743e-06,6.27018214879142e-07,1.25403642975828e-06,3.13509107439571e-06,3.76210928927485e-06,1.25403642975828e-06,1.25403642975828e-06,1.25403642975828e-06,0,1.50484371570994e-05
"Buri Ram",2019,0,6.26665755912435e-07,1.25333151182487e-06,0,1.25333151182487e-06,3.13332877956217e-06,3.13332877956217e-06,4.38666029138704e-06,3.13332877956217e-06,3.75999453547461e-06,6.26665755912435e-07,0,2.13066357010228e-05
"Buri Ram",2020,6.32437464583502e-07,1.264874929167e-06,0,6.32437464583502e-07,1.264874929167e-06,6.32437464583502e-07,3.79462478750101e-06,1.264874929167e-06,1.264874929167e-06,0,0,0,1.07514368979195e-05
"Chachoengsao",2011,1.47195195548817e-06,0,1.47195195548817e-06,0,8.83171173292904e-06,1.61914715103699e-05,0,1.47195195548817e-06,1.47195195548817e-06,4.41585586646452e-06,2.94390391097635e-06,2.94390391097635e-06,4.12146547536688e-05
"Chachoengsao",2012,1.45831905395926e-06,0,0,0,1.45831905395926e-06,2.91663810791853e-06,5.83327621583705e-06,2.91663810791853e-06,7.29159526979632e-06,7.29159526979632e-06,1.45831905395926e-06,0,3.06247001331445e-05
"Chachoengsao",2013,2.89760165511007e-06,0,0,4.3464024826651e-06,1.44880082755503e-06,1.44880082755503e-06,2.89760165511007e-06,1.44880082755503e-06,1.44880082755503e-06,0,0,0,1.59368091031054e-05
"Chachoengsao",2014,0,0,0,0,0,0,0,1.43786000419855e-06,0,1.43786000419855e-06,0,0,2.8757200083971e-06
"Chachoengsao",2015,0,2.85346596243127e-06,1.42673298121563e-06,0,1.42673298121563e-06,0,5.70693192486253e-06,2.85346596243127e-06,2.85346596243127e-06,1.42673298121563e-06,1.42673298121563e-06,2.85346596243127e-06,2.28277276994501e-05
"Chachoengsao",2016,0,0,0,0,0,0,1.41964994271712e-06,0,0,0,0,0,1.41964994271712e-06
"Chachoengsao",2017,0,0,0,0,0,0,0,2.81734186612273e-06,2.81734186612273e-06,1.40867093306137e-06,0,1.40867093306137e-06,8.4520255983682e-06
"Chachoengsao",2018,1.39858379405014e-06,0,0,0,1.39858379405014e-06,2.79716758810029e-06,1.39858379405014e-06,4.19575138215043e-06,0,0,5.59433517620058e-06,0,1.67830055286017e-05
"Chachoengsao",2019,1.38867094469896e-06,0,2.77734188939791e-06,2.77734188939791e-06,0,2.77734188939791e-06,2.77734188939791e-06,2.77734188939791e-06,0,0,1.38867094469896e-06,1.38867094469896e-06,1.80527222810864e-05
"Chachoengsao",2020,0,0,1.38750523783227e-06,0,1.38750523783227e-06,0,2.77501047566455e-06,0,0,1.38750523783227e-06,0,0,6.93752618916136e-06
"Chai Nat",2011,0,0,0,3.00069616150947e-06,3.00069616150947e-06,3.00069616150947e-06,0,0,0,3.00069616150947e-06,0,0,1.20027846460379e-05
"Chai Nat",2012,0,0,6.00290540621661e-06,3.0014527031083e-06,0,3.0014527031083e-06,3.0014527031083e-06,0,0,3.0014527031083e-06,0,3.0014527031083e-06,2.10101689217581e-05
"Chai Nat",2013,0,3.00508761332937e-06,3.00508761332937e-06,0,0,0,0,0,0,0,0,0,6.01017522665873e-06
"Chai Nat",2014,0,0,0,0,0,0,0,0,3.00948288055663e-06,0,0,0,3.00948288055663e-06
"Chai Nat",2015,0,0,0,0,0,0,3.01518143854306e-06,0,0,0,0,0,3.01518143854306e-06
"Chai Nat",2016,0,3.02635043322206e-06,0,0,0,0,0,0,0,0,0,0,3.02635043322206e-06
"Chai Nat",2017,0,0,3.03285798339207e-06,0,0,3.03285798339207e-06,0,0,0,3.03285798339207e-06,0,0,9.09857395017621e-06
"Chai Nat",2018,0,0,0,0,0,0,0,0,0,0,6.09267568991936e-06,3.04633784495968e-06,9.13901353487905e-06
"Chai Nat",2019,0,0,0,0,3.06174623634844e-06,0,0,3.06174623634844e-06,0,0,0,0,6.12349247269688e-06
"Chai Nat",2020,0,0,3.1009963501273e-06,0,0,0,3.1009963501273e-06,0,0,0,0,0,6.20199270025459e-06
"Chaiyaphum",2011,8.86978534232493e-07,8.86978534232493e-07,0,0,8.86978534232493e-07,2.66093560269748e-06,3.54791413692997e-06,3.54791413692997e-06,7.98280680809244e-06,4.43489267116247e-06,0,0,2.48353989585098e-05
"Chaiyaphum",2012,0,0,0,0,6.17810233408706e-06,6.17810233408706e-06,6.17810233408706e-06,4.41293023863362e-06,3.53034419090689e-06,5.29551628636034e-06,2.64775814318017e-06,0,3.44208558613422e-05
"Chaiyaphum",2013,0,8.80496388644062e-07,1.76099277728812e-06,2.64148916593219e-06,4.40248194322031e-06,7.0439711091525e-06,8.80496388644062e-06,4.40248194322031e-06,2.64148916593219e-06,1.76099277728812e-06,8.80496388644062e-07,0,3.52198555457625e-05
"Chaiyaphum",2014,0,0,0,8.79469574310342e-07,1.75893914862068e-06,3.51787829724137e-06,8.79469574310342e-07,3.51787829724137e-06,8.79469574310342e-07,2.63840872293103e-06,0,8.79469574310342e-07,1.49509827632758e-05
"Chaiyaphum",2015,0,8.78540077241244e-07,0,8.78540077241244e-07,1.75708015448249e-06,5.27124046344746e-06,7.90686069517119e-06,1.14210210041362e-05,4.39270038620622e-06,1.14210210041362e-05,1.75708015448249e-06,8.78540077241244e-07,4.65626240937859e-05
"Chaiyaphum",2016,1.75716197255489e-06,2.63574295883233e-06,1.75716197255489e-06,0,0,2.63574295883233e-06,3.51432394510977e-06,3.51432394510977e-06,0,1.75716197255489e-06,8.78580986277444e-07,0,1.84502007118263e-05
"Chaiyaphum",2017,0,0,8.7768879963769e-07,8.7768879963769e-07,0,8.7768879963769e-07,0,8.7768879963769e-07,0,8.7768879963769e-07,8.7768879963769e-07,0,5.26613279782614e-06
"Chaiyaphum",2018,0,0,0,0,8.78135051902172e-07,8.78135051902172e-07,8.78135051902172e-07,0,8.78135051902172e-07,0,8.78135051902172e-07,8.78135051902172e-07,5.26881031141303e-06
"Chaiyaphum",2019,8.79231411069699e-07,8.79231411069699e-07,0,8.79231411069699e-07,8.79231411069699e-07,4.3961570553485e-06,4.3961570553485e-06,1.7584628221394e-06,1.7584628221394e-06,4.3961570553485e-06,1.7584628221394e-06,1.7584628221394e-06,2.37392480988819e-05
"Chaiyaphum",2020,0,0,8.88948942328548e-07,2.66684682698565e-06,4.44474471164274e-06,4.44474471164274e-06,1.7778978846571e-06,1.7778978846571e-06,0,0,0,0,1.60010809619139e-05
"Chanthaburi",2011,0,0,0,0,1.93477861295721e-06,3.86955722591442e-06,0,1.93477861295721e-06,1.93477861295721e-06,0,0,0,9.67389306478606e-06
"Chanthaburi",2012,0,0,1.91639900960499e-06,0,3.83279801920998e-06,0,3.83279801920998e-06,0,0,1.91639900960499e-06,1.91639900960499e-06,0,1.34147930672349e-05
"Chanthaburi",2013,7.62980200663793e-06,1.90745050165948e-06,0,1.90745050165948e-06,9.53725250829741e-06,7.62980200663793e-06,5.72235150497845e-06,1.90745050165948e-06,1.90745050165948e-06,3.81490100331896e-06,1.90745050165948e-06,1.90745050165948e-06,4.57788120398276e-05
"Chanthaburi",2014,0,0,0,0,3.79254764387978e-06,1.89627382193989e-06,1.89627382193989e-06,0,0,0,0,0,7.58509528775955e-06
"Chanthaburi",2015,0,0,0,0,1.88310795669605e-06,1.88310795669605e-06,0,1.88310795669605e-06,1.88310795669605e-06,1.88310795669605e-06,3.7662159133921e-06,1.88310795669605e-06,1.50648636535684e-05
"Chanthaburi",2016,0,0,0,0,0,0,1.87805418561936e-06,0,0,0,0,0,1.87805418561936e-06
"Chanthaburi",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chanthaburi",2018,0,0,0,0,0,0,0,0,1.86394679550267e-06,0,0,0,1.86394679550267e-06
"Chanthaburi",2019,0,0,1.85978002521862e-06,1.85978002521862e-06,5.57934007565585e-06,1.85978002521862e-05,1.11586801513117e-05,5.57934007565585e-06,1.11586801513117e-05,1.85978002521862e-06,1.85978002521862e-06,1.85978002521862e-06,6.13727408322144e-05
"Chanthaburi",2020,0,0,0,1.86720790799893e-06,3.73441581599786e-06,0,0,0,0,0,0,0,5.6016237239968e-06
"Chiang Mai",2011,3.64488161424517e-06,0,6.07480269040862e-07,0,3.03740134520431e-06,9.71968430465378e-06,5.46732242136775e-06,4.25236188328603e-06,3.64488161424517e-06,6.07480269040862e-07,4.25236188328603e-06,6.07480269040862e-07,3.58413358734108e-05
"Chiang Mai",2012,1.20799061632889e-06,1.20799061632889e-06,0,0,0,6.03995308164446e-07,6.03995308164446e-07,1.81198592449334e-06,6.03995308164446e-07,4.83196246531557e-06,6.03995308164446e-07,1.81198592449334e-06,1.32878967796178e-05
"Chiang Mai",2013,2.3996813223204e-06,1.1998406611602e-06,1.7997609917403e-06,2.99960165290049e-06,7.19904396696119e-06,1.73976895868229e-05,2.21970522314637e-05,2.09972115703035e-05,1.67977692562428e-05,3.59952198348059e-06,1.1998406611602e-06,0,9.77870138845561e-05
"Chiang Mai",2014,0,0,0,0,0,0,0,0,1.19169342018395e-06,1.78754013027592e-06,0,0,2.97923355045987e-06
"Chiang Mai",2015,0,0,0,0,0,5.78622669741853e-07,0,0,1.73586800922556e-06,5.78622669741853e-07,0,0,2.89311334870927e-06
"Chiang Mai",2016,0,0,0,0,5.76115849984042e-07,5.76115849984042e-07,1.15223169996808e-06,1.72834754995212e-06,2.88057924992021e-06,1.15223169996808e-06,5.76115849984042e-07,5.76115849984042e-07,9.21785359974466e-06
"Chiang Mai",2017,0,5.72462274736095e-07,0,0,5.72462274736095e-07,1.14492454947219e-06,2.86231137368047e-06,1.14492454947219e-06,1.14492454947219e-06,0,5.72462274736095e-07,0,8.01447184630533e-06
"Chiang Mai",2018,0,0,0,0,5.66976349148572e-07,5.66976349148572e-07,2.26790539659429e-06,0,5.66976349148572e-07,2.26790539659429e-06,2.26790539659429e-06,5.66976349148572e-07,9.07162158637715e-06
"Chiang Mai",2019,0,0,0,5.62033301597186e-07,5.62033301597186e-07,5.62033301597186e-07,2.81016650798593e-06,5.05829971437468e-06,8.43049952395779e-06,1.12406660319437e-06,1.12406660319437e-06,5.62033301597186e-07,2.07952321590959e-05
"Chiang Mai",2020,1.12084377119095e-06,1.12084377119095e-06,0,0,2.80210942797738e-06,2.80210942797738e-06,1.12084377119095e-06,6.16464074155024e-06,2.80210942797738e-06,3.36253131357286e-06,5.60421885595476e-07,0,2.18564535382236e-05
"Chiang Rai",2011,0,0,0,0,2.50280313951626e-06,1.66853542634417e-06,0,0,0,8.34267713172086e-07,0,8.34267713172086e-07,5.8398739922046e-06
"Chiang Rai",2012,0,0,0,0,0,0,0,2.49911906053116e-06,8.33039686843721e-07,0,0,0,3.33215874737488e-06
"Chiang Rai",2013,1.66021948101539e-06,1.66021948101539e-06,1.66021948101539e-06,1.66021948101539e-06,1.16215363671077e-05,3.15441701392924e-05,2.32430727342155e-05,1.66021948101539e-05,1.24516461076154e-05,1.66021948101539e-06,1.66021948101539e-06,0,0.000105423937044477
"Chiang Rai",2014,0,0,0,0,8.28020889310996e-07,8.28020889310996e-07,8.28020889310996e-07,0,0,0,0,8.28020889310996e-07,3.31208355724398e-06
"Chiang Rai",2015,0,0,0,0,2.34750968347744e-06,3.13001291130326e-06,0,7.82503227825815e-07,7.82503227825815e-07,7.82503227825815e-07,2.34750968347744e-06,7.82503227825815e-07,1.09550451895614e-05
"Chiang Rai",2016,7.79700345563193e-07,0,0,0,0,7.79700345563193e-07,0,0,0,0,0,0,1.55940069112639e-06
"Chiang Rai",2017,0,0,0,0,0,7.76629660263355e-07,0,0,7.76629660263355e-07,7.76629660263355e-07,0,0,2.32988898079007e-06
"Chiang Rai",2018,0,7.73915937250896e-07,0,0,7.73915937250896e-07,7.73915937250896e-07,7.73915937250896e-07,7.73915937250896e-07,1.54783187450179e-06,0,1.54783187450179e-06,0,6.96524343525806e-06
"Chiang Rai",2019,0,0,0,0,0,7.70235630484078e-07,7.70235630484078e-07,3.85117815242039e-06,0,3.08094252193631e-06,3.08094252193631e-06,7.70235630484078e-07,1.23237700877452e-05
"Chiang Rai",2020,0,0,0,0,0,7.72185268867189e-07,7.72185268867189e-07,1.54437053773438e-06,0,7.72185268867189e-07,7.72185268867189e-07,0,4.63311161320313e-06
"Chon Buri",2011,7.47017904525136e-07,0,0,0,7.47017904525136e-07,2.24105371357541e-06,2.24105371357541e-06,1.49403580905027e-06,0,2.24105371357541e-06,0,7.47017904525136e-07,1.04582506633519e-05
"Chon Buri",2012,7.33136754931444e-07,0,0,0,0,0,7.33136754931444e-07,1.46627350986289e-06,2.19941026479433e-06,4.39882052958867e-06,2.19941026479433e-06,0,1.17301880789031e-05
"Chon Buri",2013,0,7.19241286751432e-07,7.19241286751432e-07,0,7.19241286751432e-07,7.19241286751432e-07,7.19241286751432e-07,0,1.43848257350286e-06,0,0,0,5.03468900726002e-06
"Chon Buri",2014,0,0,0,0,0,0,7.0351935557627e-07,7.0351935557627e-07,0,0,1.40703871115254e-06,2.11055806672881e-06,4.92463548903389e-06
"Chon Buri",2015,6.8726680178332e-07,0,0,0,2.06180040534996e-06,0,4.12360081069992e-06,2.06180040534996e-06,6.8726680178332e-07,0,1.37453360356664e-06,0,1.09962688285331e-05
"Chon Buri",2016,6.74286554254108e-07,2.02285966276232e-06,0,6.74286554254108e-07,0,0,0,0,1.34857310850822e-06,6.74286554254108e-07,0,0,5.39429243403286e-06
"Chon Buri",2017,0,0,0,6.62635633231177e-07,0,0,1.98790689969353e-06,1.32527126646235e-06,1.32527126646235e-06,0,6.62635633231177e-07,6.62635633231177e-07,6.62635633231177e-06
"Chon Buri",2018,0,0,1.30255398272162e-06,6.51276991360811e-07,1.30255398272162e-06,7.81532389632973e-06,6.51276991360811e-07,2.60510796544324e-06,1.95383097408243e-06,6.51276991360811e-07,6.51276991360811e-07,6.51276991360811e-07,1.82357557581027e-05
"Chon Buri",2019,1.28344908974582e-06,6.4172454487291e-07,1.92517363461873e-06,6.4172454487291e-07,1.28344908974582e-06,3.20862272436455e-06,3.20862272436455e-06,2.56689817949164e-06,1.92517363461873e-06,1.28344908974582e-06,2.56689817949164e-06,0,2.05351854359331e-05
"Chon Buri",2020,6.38208930457564e-07,0,6.38208930457564e-07,0,0,1.27641786091513e-06,6.38208930457564e-07,0,1.91462679137269e-06,6.38208930457564e-07,6.38208930457564e-07,0,6.38208930457564e-06
"Chumphon",2011,0,0,0,0,0,0,0,0,4.0635374719108e-06,0,2.0317687359554e-06,0,6.0953062078662e-06
"Chumphon",2012,0,0,0,0,0,2.01893763501645e-06,2.01893763501645e-06,0,2.01893763501645e-06,2.01893763501645e-06,0,4.03787527003291e-06,1.21136258100987e-05
"Chumphon",2013,2.00684736320325e-06,2.00684736320325e-06,0,1.00342368160162e-05,1.40479315424227e-05,1.20410841792195e-05,1.40479315424227e-05,8.027389452813e-06,4.0136947264065e-06,0,2.00684736320325e-06,2.00684736320325e-06,7.02396577121137e-05
"Chumphon",2014,0,0,1.99770264196174e-06,0,0,0,0,1.99770264196174e-06,0,0,0,0,3.99540528392349e-06
"Chumphon",2015,1.97694877725718e-06,0,7.90779510902872e-06,0,1.97694877725718e-06,3.95389755451436e-06,1.18616926635431e-05,7.90779510902872e-06,0,1.97694877725718e-06,0,0,3.75620267678864e-05
"Chumphon",2016,0,1.9700396371975e-06,0,0,0,0,0,0,0,0,0,1.9700396371975e-06,3.940079274395e-06
"Chumphon",2017,0,0,5.88639262238791e-06,1.9621308741293e-06,1.9621308741293e-06,0,0,1.9621308741293e-06,1.9621308741293e-06,1.9621308741293e-06,3.92426174825861e-06,0,1.9621308741293e-05
"Chumphon",2018,0,0,0,1.95708886944847e-06,0,3.91417773889695e-06,1.95708886944847e-06,3.91417773889695e-06,0,0,0,0,1.17425332166908e-05
"Chumphon",2019,1.95578364339023e-06,3.91156728678047e-06,0,7.82313457356093e-06,1.95578364339023e-06,7.82313457356093e-06,3.91156728678047e-06,3.91156728678047e-06,0,0,0,0,3.12925382942437e-05
"Chumphon",2020,1.96383403245825e-06,0,1.96383403245825e-06,0,1.96383403245825e-06,5.89150209737475e-06,0,1.96383403245825e-06,0,3.9276680649165e-06,0,1.96383403245825e-06,1.96383403245825e-05
"Kalasin",2011,0,0,1.01868782820848e-06,1.01868782820848e-06,2.03737565641697e-06,5.09343914104242e-06,6.11212696925091e-06,5.09343914104242e-06,1.01868782820848e-06,0,0,1.01868782820848e-06,2.24111322205867e-05
"Kalasin",2012,0,0,0,1.01514185592295e-06,0,0,2.03028371184589e-06,4.06056742369179e-06,6.09085113553768e-06,8.12113484738357e-06,1.01514185592295e-06,2.03028371184589e-06,2.43634045421507e-05
"Kalasin",2013,1.01622918000467e-06,3.04868754001402e-06,5.08114590002337e-06,3.04868754001402e-06,2.03245836000935e-05,2.74381878601262e-05,1.32109793400608e-05,7.11360426003272e-06,4.0649167200187e-06,2.03245836000935e-06,2.03245836000935e-06,0,8.84119386604067e-05
"Kalasin",2014,0,0,0,0,0,0,0,0,1.01532428950145e-06,0,0,1.01532428950145e-06,2.03064857900289e-06
"Kalasin",2015,0,0,0,3.04505771906906e-06,2.03003847937938e-06,3.04505771906906e-06,3.04505771906906e-06,0,4.06007695875875e-06,6.09011543813813e-06,1.01501923968969e-06,0,2.23304232731731e-05
"Kalasin",2016,0,1.01498936291148e-06,0,1.01498936291148e-06,0,3.04496808873443e-06,5.07494681455738e-06,3.04496808873443e-06,1.01498936291148e-06,1.01498936291148e-06,0,0,1.52248404436722e-05
"Kalasin",2017,0,1.01419363999168e-06,0,0,0,3.04258091997505e-06,1.01419363999168e-06,1.01419363999168e-06,1.01419363999168e-06,0,0,0,7.09935547994179e-06
"Kalasin",2018,0,0,1.01487193331074e-06,0,1.01487193331074e-06,3.04461579993221e-06,1.01487193331074e-06,1.01487193331074e-06,1.01487193331074e-06,0,1.01487193331074e-06,0,9.13384739979662e-06
"Kalasin",2019,0,0,1.0168615990352e-06,0,0,0,0,1.0168615990352e-06,0,0,0,0,2.0337231980704e-06
"Kalasin",2020,1.02335814976847e-06,0,0,0,1.02335814976847e-06,1.02335814976847e-06,0,0,1.02335814976847e-06,0,0,0,4.09343259907386e-06
"Kamphaeng Phet",2011,0,2.7547867863897e-06,2.7547867863897e-06,4.13218017958455e-06,6.88696696597425e-06,1.79061141115331e-05,1.10191471455588e-05,2.61704744707022e-05,1.37739339319485e-05,1.10191471455588e-05,4.13218017958455e-06,4.13218017958455e-06,0.000104681897882809
"Kamphaeng Phet",2012,0,1.37446653517603e-06,2.74893307035207e-06,4.1233996055281e-06,4.1233996055281e-06,5.49786614070414e-06,9.62126574623224e-06,2.74893307035207e-06,2.74893307035207e-06,4.1233996055281e-06,1.37446653517603e-06,0,3.8485062984929e-05
"Kamphaeng Phet",2013,0,0,2.74487360543265e-06,4.11731040814898e-06,1.37243680271633e-06,1.37243680271633e-06,5.48974721086531e-06,2.74487360543265e-06,0,0,1.37243680271633e-06,0,1.92141152380286e-05
