"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Bungkan",2020,2.84331891138797e-05,9.47772970462655e-06,2.36943242615664e-05,9.24078646201089e-05,0.00028196245871264,0.000315134512678833,0.00031750394510499,0.000132688215864772,7.81912700631691e-05,1.42165945569398e-05,2.36943242615664e-06,0,0.00129607953710768
"Buri Ram",2011,7.05542032666596e-06,3.20700923939362e-06,4.48981293515107e-06,5.77261663090851e-06,2.24490646757553e-05,7.4402614353932e-05,6.15745773963575e-05,7.8892427289083e-05,4.36153256557532e-05,7.69682217454469e-06,9.62102771818086e-06,5.77261663090851e-06,0.000324549335026634
"Buri Ram",2012,4.46787597176302e-06,1.27653599193229e-06,6.38267995966146e-06,1.27653599193229e-05,3.0636863806375e-05,0.000103399415346516,0.000107229023322313,8.10600354877006e-05,0.000114888239273906,8.42513754675313e-05,5.48910476530886e-05,3.76578117620026e-05,0.000638906263962112
"Buri Ram",2013,3.55908526424301e-05,3.55908526424301e-05,5.08440752034716e-05,4.06752601627773e-05,4.51241167430811e-05,0.000108679210747421,9.85103957067263e-05,9.34259881863791e-05,5.97417883640792e-05,1.65243244411283e-05,8.26216222056414e-06,1.90665282013019e-06,0.000594875679880618
"Buri Ram",2014,2.53285107848799e-06,1.0131404313952e-05,6.33212769621997e-06,6.96534046584197e-06,7.59855323546397e-06,1.96295958582819e-05,1.64635320101719e-05,2.65949363241239e-05,2.40620852456359e-05,8.86497877470796e-06,9.49819154432996e-06,6.33212769621997e-07,0.000139306809316839
"Buri Ram",2015,3.15524897754157e-06,4.4173485685582e-06,8.20364734160808e-06,1.38830955011829e-05,3.09214399799074e-05,4.73287346631235e-05,4.92218840496485e-05,0.000140724104398354,0.00010475426605438,4.29113860945653e-05,6.05807803687981e-05,4.66976848676152e-05,0.000552799620865283
"Buri Ram",2016,3.77858261587496e-05,4.09346450053121e-05,3.84155899280621e-05,8.18692900106241e-06,5.66787392381244e-06,1.44845666941873e-05,3.08584246963122e-05,4.53429913904995e-05,3.84155899280621e-05,1.51143304634998e-05,8.8166927703749e-06,2.51905507724997e-06,0.000286542515037184
"Buri Ram",2017,3.76906913415059e-06,4.39724732317569e-06,1.8845345670753e-06,8.79449464635138e-06,1.31917419695271e-05,2.95243748841796e-05,2.26144148049036e-05,2.44989493719789e-05,1.75889892927028e-05,1.31917419695271e-05,5.02542551220079e-06,1.2563563780502e-06,0.000145737339853823
"Buri Ram",2018,1.88105464463743e-06,6.27018214879142e-07,2.50807285951657e-06,7.52421857854971e-06,4.07561839671442e-05,8.08853497194094e-05,0.000100322914380663,9.71878233062671e-05,8.46474590086842e-05,6.27018214879142e-05,4.57723296861774e-05,3.9502147537386e-05,0.000564316393391228
"Buri Ram",2019,2.8826624771972e-05,4.95065947170823e-05,7.26932276858424e-05,4.3239937157958e-05,8.52265428040911e-05,0.000206799699451103,0.000415479396169944,0.000214946354277965,0.00019301305282103,0.000117186496355625,6.70532358826305e-05,2.31866329687601e-05,0.001517157795064
"Buri Ram",2020,1.83406864729216e-05,2.65623735125071e-05,2.08704363312556e-05,3.28867481583421e-05,6.19788715291832e-05,7.52600582854367e-05,0.000182141989800049,0.000106249494050028,5.18598720958472e-05,1.264874929167e-05,3.16218732291751e-06,1.264874929167e-06,0.000593226341779325
"Chachoengsao",2011,1.76634234658581e-05,1.76634234658581e-05,5.88780782195269e-06,2.35512312878108e-05,7.80134536408732e-05,0.000154554955326258,0.000145723243593329,0.000101564684928684,0.000103036636884172,5.88780782195269e-05,5.44622223530624e-05,2.35512312878108e-05,0.000784550392275196
"Chachoengsao",2012,2.04164667554297e-05,1.74998286475112e-05,1.60415095935519e-05,2.7708062025226e-05,4.08329335108594e-05,8.89574622915151e-05,0.000153123500665723,0.000160415095935519,0.000145831905395926,0.00013854031012613,7.7290909859841e-05,2.47914239173075e-05,0.00091144940872454
"Chachoengsao",2013,2.17320124133255e-05,2.31808132408805e-05,1.15904066204403e-05,1.59368091031054e-05,2.89760165511007e-05,6.22984355848664e-05,9.56208546186322e-05,6.80936388950865e-05,4.6361626481761e-05,3.04248173786557e-05,1.88344107582154e-05,4.3464024826651e-06,0.000427396244128735
"Chachoengsao",2014,1.00650200293899e-05,4.31358001259565e-06,7.18930002099276e-06,2.8757200083971e-06,1.00650200293899e-05,1.58164600461841e-05,1.72543200503826e-05,3.01950600881696e-05,3.01950600881696e-05,3.30707800965667e-05,3.30707800965667e-05,1.15028800335884e-05,0.000205613980600393
"Chachoengsao",2015,8.5603978872938e-06,1.14138638497251e-05,1.85475287558032e-05,2.28277276994501e-05,5.27891203049784e-05,0.000114138638497251,0.000241117873825442,0.000288200062205558,0.000487942679575747,0.000398058501759162,0.000553572396711666,0.000245398072769089,0.00244256686384116
"Chachoengsao",2016,5.82056476514021e-05,3.12322987397767e-05,4.5428798166948e-05,9.93754959901987e-06,7.09824971358562e-06,1.27768494844541e-05,3.4071598625211e-05,6.53038973649877e-05,7.24021470785734e-05,4.5428798166948e-05,3.54912485679281e-05,1.56161493698884e-05,0.000432993232528723
"Chachoengsao",2017,1.83127221297978e-05,8.4520255983682e-06,7.04335466530683e-06,1.5495380263675e-05,1.83127221297978e-05,4.93034826571478e-05,6.76162047869456e-05,7.46595594522524e-05,9.57896234481729e-05,4.08514570587796e-05,3.38081023934728e-05,3.80341151926569e-05,0.000467678749776373
"Chachoengsao",2018,2.09787569107522e-05,1.67830055286017e-05,2.51745082929026e-05,2.65730920869528e-05,0.000117481038700212,0.000331464359189884,0.000317478521249383,0.000318877105043433,0.000158039968727666,6.7132022114407e-05,0.000111886703524012,8.6712195231109e-05,0.00159858127659932
"Chachoengsao",2019,5.97128506220551e-05,6.3878863456152e-05,7.35995600690447e-05,7.22108891243458e-05,8.88749404607332e-05,9.99843080183249e-05,0.000163863171474477,0.000124980385022906,9.30409532948301e-05,7.63769019584426e-05,5.13808249538614e-05,1.80527222810864e-05,0.000985956370736259
"Chachoengsao",2020,1.38750523783227e-05,1.11000419026582e-05,2.77501047566455e-06,9.71253666482591e-06,1.5262557616155e-05,3.33001257079746e-05,4.30126623728005e-05,2.77501047566455e-05,1.5262557616155e-05,1.5262557616155e-05,1.38750523783227e-06,1.38750523783227e-06,0.000190088217583021
"Chai Nat",2011,2.70062654535852e-05,1.80041769690568e-05,1.50034808075474e-05,1.20027846460379e-05,9.30215810067936e-05,9.00208848452841e-05,0.000108025061814341,5.40125309071705e-05,6.30146193916989e-05,6.00139232301894e-05,4.20097462611326e-05,2.40055692920758e-05,0.000606140624624913
"Chai Nat",2012,1.50072635155415e-05,5.10246959528412e-05,5.10246959528412e-05,4.80232432497329e-05,3.30159797341913e-05,3.30159797341913e-05,6.30305067652744e-05,2.70130743279747e-05,5.70276013590578e-05,5.10246959528412e-05,0.00012305956082744,9.9047939202574e-05,0.000651315236574502
"Chai Nat",2013,5.40915770399286e-05,8.41424531732223e-05,6.31068398799167e-05,2.70457885199643e-05,4.20712265866111e-05,0.000102172978853198,0.000159269643506456,3.3055963746623e-05,1.20203504533175e-05,2.40407009066349e-05,9.0152628399881e-06,6.01017522665873e-06,0.00061604296073252
"Chai Nat",2014,3.00948288055663e-06,3.00948288055663e-06,0,0,9.0284486416699e-06,9.0284486416699e-06,3.3104311686123e-05,9.0284486416699e-06,3.00948288055663e-06,3.00948288055663e-06,1.80568972833398e-05,1.20379315222265e-05,0.000102322417938926
"Chai Nat",2015,2.11062700698015e-05,1.20607257541723e-05,1.50759071927153e-05,2.11062700698015e-05,5.42732658937752e-05,0.000223123426452187,0.000141713527611524,0.000168850160558412,0.000138698346172981,0.00014774389048861,0.000159804616242782,8.74402617177489e-05,0.00119099666822451
"Chai Nat",2016,5.44743077979972e-05,1.51317521661103e-05,3.02635043322206e-05,1.21054017328883e-05,1.21054017328883e-05,9.07905129966619e-06,1.51317521661103e-05,3.93425556318868e-05,6.96060599641075e-05,1.51317521661103e-05,9.07905129966619e-06,3.02635043322206e-06,0.000284476940722874
"Chai Nat",2017,6.06571596678414e-06,0,3.03285798339207e-06,2.42628638671366e-05,9.09857395017621e-06,5.76243016844493e-05,7.27885916014097e-05,6.67228756346255e-05,5.45914437010573e-05,1.21314319335683e-05,3.33614378173128e-05,1.21314319335683e-05,0.00035181152607348
"Chai Nat",2018,6.09267568991936e-06,6.09267568991936e-06,0,0,1.21853513798387e-05,2.74170406046371e-05,4.87414055193549e-05,3.35097162945565e-05,2.13243649147178e-05,3.65560541395162e-05,8.83437975038308e-05,4.26487298294355e-05,0.000322911811565726
"Chai Nat",2019,5.20496860179235e-05,4.59261935452266e-05,4.8987939781575e-05,3.06174623634844e-05,1.22469849453938e-05,4.59261935452266e-05,0.000119408103217589,7.34819096723625e-05,0.000134716834399331,7.6543655908711e-05,6.12349247269688e-05,3.67409548361813e-05,0.000737880842959974
"Chai Nat",2020,5.89189306524186e-05,4.03129525516548e-05,5.2716937952164e-05,5.2716937952164e-05,4.34139489017821e-05,0.000130241846705346,0.000319402624063111,0.000387624543765912,0.000353513583914512,8.99288941536916e-05,3.72119562015276e-05,0,0.00156600315681428
"Chaiyaphum",2011,2.66093560269748e-06,8.86978534232493e-07,4.43489267116247e-06,2.04005062873473e-05,3.37051843008347e-05,5.49926691224146e-05,6.20884973962745e-05,5.49926691224146e-05,3.54791413692997e-05,2.92702916296723e-05,1.15307209450224e-05,7.98280680809244e-06,0.000318425293789465
"Chaiyaphum",2012,5.29551628636034e-06,1.05910325727207e-05,1.05910325727207e-05,2.38298232886215e-05,4.85422326249698e-05,9.26715350113059e-05,9.62018792022128e-05,6.00158512454172e-05,4.41293023863362e-05,1.41213767636276e-05,2.47124093363482e-05,1.85343070022612e-05,0.000449236298292902
