"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Mukdahan",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mukdahan",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mukdahan",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mukdahan",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mukdahan",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mukdahan",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mukdahan",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mukdahan",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mukdahan",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Nayok",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Pathom",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Phanom",2019,0,0,0,0,1.39055755795844e-06,0,0,0,0,0,0,0,1.39055755795844e-06
"Nakhon Phanom",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Ratchasima",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Sawan",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakhon Si Thammarat",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2011,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2012,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2013,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2014,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2015,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2016,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nan",2020,0,0,0,0,0,0,0,0,0,0,0,0,0
