"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Tak",2011,19,14,21,12,48,78,52,37,26,17,15,6,345
"Tak",2012,10,9,6,3,18,39,109,67,47,52,61,35,456
"Tak",2013,22,34,43,60,106,225,207,103,73,29,29,7,938
"Tak",2014,5,7,17,11,21,54,54,73,53,30,44,23,392
"Tak",2015,12,8,16,29,114,246,296,205,157,124,136,66,1409
"Tak",2016,26,18,20,19,19,31,58,63,43,49,39,17,402
"Tak",2017,4,2,7,5,50,175,213,192,104,72,44,31,899
"Tak",2018,14,11,16,20,73,139,192,100,75,48,48,35,771
"Tak",2019,11,24,21,47,65,113,268,177,78,68,48,16,936
"Tak",2020,17,13,7,12,42,48,135,91,70,36,27,17,515
"Trang",2011,2,0,1,2,7,7,6,5,9,5,9,15,68
"Trang",2012,9,5,6,13,28,11,25,18,4,13,9,19,160
"Trang",2013,30,13,10,22,48,71,37,52,21,19,19,11,353
"Trang",2014,8,2,2,4,11,14,12,1,2,9,0,1,66
"Trang",2015,1,3,0,2,2,7,18,8,5,5,0,6,57
"Trang",2016,4,6,6,3,1,10,32,18,16,7,11,7,121
"Trang",2017,2,2,2,5,9,17,13,13,11,12,7,9,102
"Trang",2018,12,5,3,10,14,17,43,29,22,21,21,10,207
"Trang",2019,14,19,9,8,33,47,52,49,33,11,7,8,290
"Trang",2020,9,6,1,9,7,19,23,21,12,6,5,2,120
"Trat",2011,9,6,10,26,72,60,45,22,29,12,9,14,314
"Trat",2012,15,4,14,26,34,38,31,30,35,22,7,8,264
"Trat",2013,15,15,48,58,56,131,91,43,24,9,9,5,504
"Trat",2014,2,6,2,6,22,35,11,16,9,5,6,5,125
"Trat",2015,19,13,26,53,77,146,138,60,43,31,36,33,675
"Trat",2016,17,19,9,14,15,18,17,20,7,4,11,3,154
"Trat",2017,5,2,2,2,6,13,8,10,6,7,4,4,69
"Trat",2018,6,9,16,15,31,56,71,34,53,38,36,21,386
"Trat",2019,27,19,23,49,113,120,39,49,21,16,14,5,495
"Trat",2020,15,11,3,3,9,23,32,37,18,5,4,2,162
"Ubon Ratchathani",2011,7,8,9,16,73,149,98,106,68,23,6,2,565
"Ubon Ratchathani",2012,1,1,8,10,34,44,48,35,52,46,51,34,364
"Ubon Ratchathani",2013,25,35,80,69,246,422,440,298,114,48,13,7,1797
"Ubon Ratchathani",2014,5,2,7,6,35,61,54,62,35,23,18,8,316
"Ubon Ratchathani",2015,6,7,27,54,134,340,548,699,463,307,238,99,2922
"Ubon Ratchathani",2016,136,102,131,81,60,132,203,221,120,82,38,10,1316
"Ubon Ratchathani",2017,7,15,18,12,55,106,138,81,55,29,7,5,528
"Ubon Ratchathani",2018,6,16,29,51,282,406,333,161,75,38,36,44,1477
"Ubon Ratchathani",2019,85,100,208,223,817,1709,1215,870,477,209,112,48,6073
"Ubon Ratchathani",2020,66,118,75,137,232,403,457,300,161,65,21,23,2058
"Udon Thani",2011,0,0,0,0,3,6,8,12,8,0,2,0,39
"Udon Thani",2012,1,0,2,2,6,11,25,23,17,16,27,7,137
"Udon Thani",2013,14,4,8,7,28,96,181,121,32,7,5,1,504
"Udon Thani",2014,1,6,0,2,2,3,5,4,4,0,0,0,27
"Udon Thani",2015,2,0,2,1,5,11,6,18,21,11,25,4,106
"Udon Thani",2016,3,5,5,2,3,6,10,13,7,8,4,1,67
"Udon Thani",2017,2,0,2,4,14,27,36,22,13,2,4,1,127
"Udon Thani",2018,0,1,0,3,30,84,31,22,16,11,13,9,220
"Udon Thani",2019,34,42,80,67,76,261,339,161,54,32,13,8,1167
"Udon Thani",2020,15,8,11,23,19,28,271,172,86,14,9,1,657
"Uthai Thani",2011,0,4,1,18,8,12,16,9,9,8,11,5,101
"Uthai Thani",2012,4,9,10,9,21,52,33,25,28,16,19,12,238
"Uthai Thani",2013,15,11,24,16,14,30,41,36,19,8,14,0,228
"Uthai Thani",2014,3,5,4,2,5,5,25,9,13,17,34,15,137
"Uthai Thani",2015,9,5,4,27,76,101,172,230,235,165,138,46,1208
"Uthai Thani",2016,26,14,20,8,3,5,10,7,14,11,7,4,129
"Uthai Thani",2017,1,0,0,0,2,9,14,13,12,13,6,11,81
"Uthai Thani",2018,4,4,4,13,46,101,86,29,15,31,30,17,380
"Uthai Thani",2019,11,23,16,14,12,41,84,46,47,45,20,16,375
"Uthai Thani",2020,14,7,10,0,1,17,42,39,34,12,7,5,188
"Uttaradit",2011,2,2,1,3,23,61,26,31,20,8,13,3,193
"Uttaradit",2012,4,4,2,7,8,49,49,66,36,18,15,20,278
"Uttaradit",2013,14,13,23,24,27,77,90,51,25,12,10,3,369
"Uttaradit",2014,0,0,5,5,10,7,14,28,13,3,3,3,91
"Uttaradit",2015,2,0,0,3,5,14,33,59,73,30,30,14,263
"Uttaradit",2016,13,6,22,11,12,12,37,46,36,7,6,1,209
"Uttaradit",2017,2,7,4,2,27,30,47,52,22,11,3,3,210
"Uttaradit",2018,0,3,3,9,35,38,53,42,20,14,9,5,231
"Uttaradit",2019,10,7,10,46,25,74,171,67,54,36,22,17,539
"Uttaradit",2020,6,9,13,22,47,54,124,136,69,34,24,15,553
"Yala",2011,7,6,8,9,14,6,8,8,2,7,8,5,88
"Yala",2012,5,4,7,12,15,9,14,18,22,39,41,36,222
"Yala",2013,36,22,29,43,52,49,27,30,16,13,12,19,348
"Yala",2014,8,10,11,12,24,52,54,40,37,33,27,17,325
"Yala",2015,3,3,7,4,5,9,13,7,10,6,15,15,97
"Yala",2016,18,9,6,5,11,11,24,56,77,100,75,103,495
"Yala",2017,43,13,13,9,8,13,4,4,7,15,14,17,160
"Yala",2018,20,10,7,6,9,12,32,43,35,54,52,52,332
"Yala",2019,63,38,30,28,68,175,189,100,88,59,47,29,914
"Yala",2020,28,18,10,5,18,40,49,45,28,15,12,9,277
"Yasothon",2011,0,0,0,1,11,21,15,32,11,5,1,0,97
"Yasothon",2012,0,0,2,4,4,25,32,15,22,21,11,20,156
"Yasothon",2013,13,14,11,22,65,107,84,86,44,16,5,1,468
"Yasothon",2014,0,0,3,4,3,18,40,27,19,6,10,4,134
"Yasothon",2015,2,3,1,6,18,57,107,226,147,55,31,13,666
"Yasothon",2016,12,18,16,16,9,22,47,51,41,9,4,0,245
"Yasothon",2017,0,5,3,26,21,27,25,17,9,6,0,2,141
"Yasothon",2018,1,0,3,5,22,55,62,50,19,6,4,5,232
"Yasothon",2019,13,18,33,21,34,127,86,63,54,44,20,11,524
"Yasothon",2020,12,7,13,5,10,36,44,46,39,11,1,2,226
