NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Ang Thong,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Bangkok Metropolis,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Bueng Kan,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Buri Ram,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Chachoengsao,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Chai Nat,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Chaiyaphum,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Chanthaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Chiang Mai,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Chiang Rai,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Chon Buri,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Chumphon,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Kalasin,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Kamphaeng Phet,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Kanchanaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Khon Kaen,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Krabi,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Lampang,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Lamphun,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Loei,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Lop Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Mae Hong Son,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Maha Sarakham,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Mukdahan,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nakhon Nayok,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nakhon Pathom,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
