"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Phayao",2017,0,1.0046909018206e-06,0,0,3.0140727054618e-06,4.0187636072824e-06,3.0140727054618e-06,5.023454509103e-06,3.0140727054618e-06,0,1.0046909018206e-06,1.0046909018206e-06,2.10985089382326e-05
"Phayao",2018,0,0,0,0,6.03293985158968e-06,1.10603897279144e-05,1.60878396042391e-05,2.21207794558288e-05,1.00548997526495e-05,6.03293985158968e-06,2.01097995052989e-06,0,7.34007681943411e-05
"Phayao",2019,0,0,1.00760642087116e-05,1.10836706295827e-05,3.02281926261347e-06,9.06845778784041e-06,1.51140963130673e-05,1.51140963130673e-05,1.20912770504539e-05,1.00760642087116e-05,6.04563852522694e-06,2.01521284174231e-06,9.37073971410175e-05
"Phayao",2020,0,1.01839216245392e-06,3.05517648736175e-06,3.05517648736175e-06,1.01839216245392e-06,8.14713729963134e-06,1.32390981119009e-05,2.03678432490784e-05,2.03678432490784e-06,0,0,0,5.19380002851498e-05
"Phetchabun",2011,3.64745032494491e-05,4.5056739308143e-05,4.72022983228165e-05,0.000124442422851062,0.000274631553878205,0.000371181709538512,0.000317542734171675,0.000251030404716797,9.4404596645633e-05,5.79300933961839e-05,2.57467081760817e-05,8.58223605869391e-06,0.00165422600031325
"Phetchabun",2012,1.06638457240111e-05,1.91949223032201e-05,4.05226137512423e-05,2.98587680272312e-05,9.81073806609025e-05,9.38418423712981e-05,8.31779966472869e-05,8.95763040816936e-05,8.31779966472869e-05,6.61158434888691e-05,5.97175360544624e-05,3.83898446064401e-05,0.000712344894363944
"Phetchabun",2013,8.49100060073829e-05,7.85417555568292e-05,0.000146469760362736,0.000195293013816981,0.000664420797007771,0.00134582359521702,0.00102104282223878,0.00024623901742141,4.24550030036915e-05,2.75957519523995e-05,1.27365009011074e-05,2.12275015018457e-06,0.00386765077363629
"Phetchabun",2014,8.43540169382866e-06,6.3265512703715e-06,2.10885042345716e-06,8.43540169382866e-06,2.10885042345717e-05,3.7959307622229e-05,6.53743631271721e-05,5.27212605864291e-05,2.95239059284003e-05,6.3265512703715e-06,1.47619529642002e-05,1.47619529642002e-05,0.00026782400377906
"Phetchabun",2015,2.08947552074954e-06,4.17895104149907e-06,6.26842656224861e-06,1.67158041659963e-05,6.47737411432356e-05,0.000108652727078976,0.000129547482286471,0.000202679125512705,0.000194321223429707,8.77579718714805e-05,0.000104473776037477,2.92526572904935e-05,0.000950711361941039
"Phetchabun",2016,2.28855804199296e-05,4.57711608398592e-05,6.24152193270807e-05,3.53686242853457e-05,8.7381307057913e-05,0.000176843121426729,6.0334712016178e-05,7.07372485706915e-05,6.86567412597888e-05,3.12076096635404e-05,6.24152193270807e-06,2.08050731090269e-06,0.000669923354110666
"Phetchabun",2017,4.14615185281161e-06,8.29230370562322e-06,1.45115314848406e-05,1.0365379632029e-05,4.35345944545219e-05,9.32884166882612e-05,0.000176211453744493,0.000122311479657942,4.97538222337393e-05,3.73153666753045e-05,8.29230370562322e-06,2.28038351904639e-05,0.000590826639025654
"Phetchabun",2018,1.44540299900474e-05,2.47783371257955e-05,1.6518891417197e-05,3.09729214072444e-05,0.000200291558433514,0.00038199936402268,0.000245718509830805,0.000121826824201828,0.000105307932784631,4.54269513972917e-05,3.3037782834394e-05,2.06486142714962e-05,0.00124098171771692
"Phetchabun",2019,4.53429680270244e-05,3.09156600184257e-05,8.24417600491353e-05,9.89301120589623e-05,0.000218470664130209,0.000589458584351317,0.000725487488432391,0.000595641716355002,0.000430758196256732,0.000206104400122838,0.000129845772077388,3.29767040196541e-05,0.00318637402589908
"Phetchabun",2020,4.35510262488257e-05,5.39203182128318e-05,4.76987430344281e-05,6.22157517840367e-05,0.000120283786782471,0.000163834813031297,0.000381589944275425,0.000313152617312985,0.000161760954638495,6.42896101768379e-05,2.28124423208135e-05,6.22157517840367e-06,0.00144133158299685
"Phetchaburi",2011,1.63729242770444e-05,2.72882071284074e-05,2.72882071284074e-05,8.73222628109036e-05,0.00018555980847317,0.000374758044563461,0.00036930040313778,0.000249232291772787,0.000130983394216355,4.54803452140123e-05,4.91187728311333e-05,1.63729242770444e-05,0.00157907758583051
"Phetchaburi",2012,2.18422082472538e-05,9.10092010302242e-06,1.45614721648359e-05,2.91229443296717e-05,1.82018402060448e-05,5.278533659753e-05,2.00220242266493e-05,3.45834963914852e-05,3.27633123708807e-05,3.09431283502762e-05,3.45834963914852e-05,2.73027603090672e-05,0.000325812939688202
"Phetchaburi",2013,4.5549370963187e-05,3.82614716090771e-05,3.27955470934946e-05,2.91515974164397e-05,4.5549370963187e-05,4.1905421286132e-05,3.64394967705496e-05,4.37273961246595e-05,2.00417232238023e-05,3.64394967705496e-05,3.27955470934946e-05,1.82197483852748e-05,0.000420876187699848
"Phetchaburi",2014,1.82634057964397e-05,1.46107246371518e-05,2.19160869557277e-05,1.09580434778638e-05,1.27843840575078e-05,1.82634057964397e-05,2.37424275353717e-05,2.19160869557277e-05,2.55687681150156e-05,5.11375362300312e-05,4.56585144910993e-05,4.20058333318114e-05,0.000306825217380188
"Phetchaburi",2015,3.48012755583315e-05,3.6632921640349e-05,4.57911520504362e-05,7.69291354447328e-05,0.000122720287495169,0.000298558311368844,0.000360834278157437,0.000401130491961821,0.000329696294763141,0.000225292468088146,0.000183164608201745,4.21278598864013e-05,0.00215767908461655
"Phetchaburi",2016,1.83998734088709e-05,2.20798480906451e-05,1.83998734088709e-05,1.28799113862097e-05,1.10399240453226e-05,1.47198987270968e-05,3.49597594768548e-05,4.78396708630645e-05,4.59996835221774e-05,3.8639734158629e-05,9.19993670443547e-06,1.28799113862097e-05,0.000287038025178387
"Phetchaburi",2017,2.95274863989016e-05,1.84546789993135e-05,3.87548258985583e-05,2.39910826991075e-05,4.61366974982837e-05,6.64368443975286e-05,0.000110728073995881,0.000116264477695675,5.35185690980091e-05,3.13729542988329e-05,4.98276332981464e-05,3.87548258985583e-05,0.000623768150176796
"Phetchaburi",2018,4.82040291152336e-05,4.07880246359669e-05,4.44960268756002e-05,5.19120313548669e-05,6.11820369539503e-05,0.000103824062709734,8.34300503917504e-05,7.04520425530337e-05,7.41600447926671e-05,7.23060436728504e-05,4.26420257557836e-05,4.07880246359669e-05,0.000734184443447404
