NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,295,5,0,0,300,0.9833333333333333,0.016666666666666666,0,1,0,0.9833333333333333,0
Ang Thong,293,7,0,0,300,0.9766666666666667,0.023333333333333334,0,1,0,0.9766666666666667,0
Bangkok Metropolis,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Bueng Kan,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Buri Ram,293,7,0,0,300,0.9766666666666667,0.023333333333333334,0,1,0,0.9766666666666667,0
Chachoengsao,292,8,0,0,300,0.9733333333333334,0.02666666666666667,0,1,0,0.9733333333333334,0
Chai Nat,293,7,0,0,300,0.9766666666666667,0.023333333333333334,0,1,0,0.9766666666666667,0
Chaiyaphum,292,8,0,0,300,0.9733333333333334,0.02666666666666667,0,1,0,0.9733333333333334,0
Chanthaburi,295,5,0,0,300,0.9833333333333333,0.016666666666666666,0,1,0,0.9833333333333333,0
Chiang Mai,295,5,0,0,300,0.9833333333333333,0.016666666666666666,0,1,0,0.9833333333333333,0
Chiang Rai,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Chon Buri,297,3,0,0,300,0.99,0.01,0,1,0,0.99,0
Chumphon,297,3,0,0,300,0.99,0.01,0,1,0,0.99,0
Kalasin,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Kamphaeng Phet,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Kanchanaburi,293,7,0,0,300,0.9766666666666667,0.023333333333333334,0,1,0,0.9766666666666667,0
Khon Kaen,291,9,0,0,300,0.97,0.03,0,1,0,0.97,0
Krabi,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Lampang,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Lamphun,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Loei,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Lop Buri,289,11,0,0,300,0.9633333333333334,0.03666666666666667,0,1,0,0.9633333333333334,0
Mae Hong Son,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Maha Sarakham,295,5,0,0,300,0.9833333333333333,0.016666666666666666,0,1,0,0.9833333333333333,0
Mukdahan,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Nakhon Nayok,292,8,0,0,300,0.9733333333333334,0.02666666666666667,0,1,0,0.9733333333333334,0
Nakhon Pathom,293,7,0,0,300,0.9766666666666667,0.023333333333333334,0,1,0,0.9766666666666667,0
Nakhon Phanom,297,3,0,0,300,0.99,0.01,0,1,0,0.99,0
Nakhon Ratchasima,291,9,0,0,300,0.97,0.03,0,1,0,0.97,0
Nakhon Sawan,290,10,0,0,300,0.9666666666666667,0.03333333333333333,0,1,0,0.9666666666666667,0
Nakhon Si Thammarat,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Nan,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Narathiwat,299,1,0,0,300,0.9966666666666667,0.0033333333333333335,0,1,0,0.9966666666666667,0
Nong Bua Lam Phu,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Nong Khai,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Nonthaburi,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Pathum Thani,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Pattani,297,3,0,0,300,0.99,0.01,0,1,0,0.99,0
Phangnga,297,3,0,0,300,0.99,0.01,0,1,0,0.99,0
Phatthalung,296,4,0,0,300,0.9866666666666667,0.013333333333333334,0,1,0,0.9866666666666667,0
Phayao,295,5,0,0,300,0.9833333333333333,0.016666666666666666,0,1,0,0.9833333333333333,0
Phetchabun,293,7,0,0,300,0.9766666666666667,0.023333333333333334,0,1,0,0.9766666666666667,0
Phetchaburi,295,5,0,0,300,0.9833333333333333,0.016666666666666666,0,1,0,0.9833333333333333,0
Phichit,294,6,0,0,300,0.98,0.02,0,1,0,0.98,0
Phitsanulok,293,7,0,0,300,0.9766666666666667,0.023333333333333334,0,1,0,0.9766666666666667,0
Phra Nakhon Si Ayutthaya,290,10,0,0,300,0.9666666666666667,0.03333333333333333,0,1,0,0.9666666666666667,0
Phrae,295,5,0,0,300,0.9833333333333333,0.016666666666666666,0,1,0,0.9833333333333333,0
Phuket,299,1,0,0,300,0.9966666666666667,0.0033333333333333335,0,1,0,0.9966666666666667,0
Prachin Buri,293,7,0,0,300,0.9766666666666667,0.023333333333333334,0,1,0,0.9766666666666667,0
