LOC_ID,RADIUS,X,Y
17,0.0,102.5802935733,16.4069945998
24,0.7171604319690476,103.16816830750001,15.9974850625
54,0.0,103.8163921939,15.9181321002
67,0.0,99.0871994043,9.050003011
73,1.0565064229,102.8677278336,17.4236495893
8,0.8488274025,101.8197264439,16.030105225
