NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Nakhon Sawan,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Nakhon Si Thammarat,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nan,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Narathiwat,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nong Bua Lam Phu,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Nong Khai,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Nonthaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Pathum Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Pattani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phangnga,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phatthalung,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phayao,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phetchabun,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phetchaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phichit,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phitsanulok,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phra Nakhon Si Ayutthaya,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phrae,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phuket,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Prachin Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Prachuap Khiri Khan,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Ranong,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Ratchaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Rayong,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Roi Et,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Sa Kaeo,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Sakon Nakhon,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Samut Prakan,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Samut Sakhon,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Samut Songkhram,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Saraburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Satun,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Si Sa Ket,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Sing Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Songkhla,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Sukhothai,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Suphan Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Surat Thani,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Surin,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Tak,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Trang,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Trat,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Ubon Ratchathani,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Udon Thani,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Uthai Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Uttaradit,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Yala,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Yasothon,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
