LOC_ID,RADIUS,X,Y
19,0.0,99.5134875291,18.324553963
24,0.0,103.1681683075,15.9974850625
3,0.001974969231313131,100.6244261047,13.7718315472
34,0.614494293,102.3038988325,17.1793135633
37,0.2980631077,100.683257167,14.0640310035
61,0.6247592515,99.9295104114,6.8260043463
63,0.3888819726,100.347453783,14.9125947598
64,0.0,100.5446988627,6.9349414462
67,0.0,99.0871994043,9.050003011
7,0.008018185002061856,100.02611522929999,15.1316169561
73,0.0,102.8677278336,17.4236495893
