NAME_1,total_1,total_2,total_3,total_4,total_5,total_6,total_7,total_8,total_9,total_10,total_11,total_12,total_13,total_14,total_15,total_16,total_17,total_18,total_19,total_20,total_21,total_22,total_23,total_24,total_25,total_26,total_27,total_28,total_29,total_30,total_31,total_32,total_33,total_34,total_35,total_36,total_37,total_38,total_39,total_40,total_41,total_42,total_43,total_44,total_45,total_46,total_47,total_48,total_49,total_50,total_51,total_52,total_53,total_54,total_55,total_56,total_57,total_58,total_59,total_60,total_61,total_62,total_63,total_64,total_65,total_66,total_67,total_68,total_69,total_70,total_71,total_72,total_73,total_74,total_75,total_76,total_77,total_78,total_79,total_80,total_81,total_82,total_83,total_84,total_85,total_86,total_87,total_88,total_89,total_90,total_91,total_92,total_93,total_94,total_95,total_96,total_97,total_98,total_99,total_100
Amnat Charoen,2.9904441532525508,2.8987127375086073,2.9537515869549735,3.027136719550128,3.2656384004843804,2.568479640830412,3.228945834186803,2.806981321764664,3.2472921173355918,3.082175568996494,2.696903622871932,3.082175568996494,2.825327604913453,2.8436738880622414,3.3390235330795353,2.8803664543598186,2.696903622871932,3.0087904364013394,3.302330966781958,2.9904441532525508,2.86202017121103,3.4857937982698446,3.027136719550128,3.063829285847705,3.192253267889226,2.9904441532525508,2.605172207127989,3.3390235330795353,3.0087904364013394,2.7886350386158756,3.0454830026989166,3.4307549488234783,2.972097870103762,2.9537515869549735,2.8436738880622414,3.063829285847705,3.302330966781958,3.13721441844286,2.935405303806185,3.1555607015916487,3.614217780311365,2.9537515869549735,3.2472921173355918,3.1739069847404373,2.806981321764664,3.13721441844286,3.522486364567422,3.3206772499307466,3.082175568996494,2.935405303806185,2.7152499060207207,2.8436738880622414,3.1739069847404373,3.357369816228324,2.806981321764664,3.1739069847404373,2.6785573397231435,2.9537515869549735,2.8436738880622414,2.9537515869549735,2.660211056574355,2.8803664543598186,3.2656384004843804,3.2656384004843804,3.1188681352940715,2.825327604913453,3.13721441844286,3.0454830026989166,3.1739069847404373,2.696903622871932,3.4124086656746897,2.806981321764664,3.13721441844286,3.1188681352940715,3.1739069847404373,2.8436738880622414,3.1555607015916487,2.6418647734255662,3.063829285847705,3.063829285847705,3.063829285847705,2.770288755467087,2.531787074532834,2.6418647734255662,2.9170590206573963,3.302330966781958,2.825327604913453,3.3757160993771125,3.357369816228324,3.3757160993771125,2.972097870103762,2.8803664543598186,2.8436738880622414,2.825327604913453,2.9537515869549735,3.100521852145283,2.568479640830412,3.2472921173355918,3.2656384004843804,3.2472921173355918
Ang Thong,0.7785106313461735,1.297517718910289,0.9601631119936139,1.206691478586569,0.9731382891827168,0.7785106313461735,0.8823120488589966,1.1418155926410545,0.8693368716698937,1.1158652382628487,1.1547907698301574,1.0380141751282312,0.9990886435609226,0.9990886435609226,1.0509893523173341,0.9601631119936139,0.8304113401025851,0.8563616944807908,1.1547907698301574,1.1028900610737458,1.07693970669554,0.8693368716698937,1.063964529506437,0.8563616944807908,1.0120638207500254,0.8823120488589966,1.1288404154519516,1.0380141751282312,1.0899148838846429,1.063964529506437,0.9731382891827168,1.0380141751282312,1.1807411242083632,0.8693368716698937,0.9861134663718197,0.8174361629134822,0.8563616944807908,1.0380141751282312,1.1418155926410545,0.9342127576154082,0.7395850997788648,1.1028900610737458,1.0899148838846429,1.1418155926410545,1.0120638207500254,1.297517718910289,0.7266099225897619,1.063964529506437,0.947187934804511,0.9601631119936139,0.9861134663718197,1.1418155926410545,0.947187934804511,0.9212375804263053,1.063964529506437,1.2845425417211862,0.8823120488589966,0.9731382891827168,0.9212375804263053,0.9082624032372024,1.0380141751282312,0.8044609857243793,0.8823120488589966,0.9861134663718197,1.0250389979391283,1.2326418329647746,1.1028900610737458,0.8952872260480995,1.0380141751282312,1.0250389979391283,1.0380141751282312,1.0509893523173341,0.8304113401025851,0.9601631119936139,1.2326418329647746,1.0509893523173341,1.1288404154519516,1.063964529506437,1.0250389979391283,0.8433865172916879,0.9990886435609226,1.063964529506437,0.9342127576154082,1.0120638207500254,0.8433865172916879,0.8433865172916879,1.0120638207500254,1.3364432504775978,0.9861134663718197,1.0899148838846429,1.1288404154519516,1.0380141751282312,0.8823120488589966,0.8563616944807908,0.9601631119936139,1.1028900610737458,0.8693368716698937,1.0250389979391283,0.7785106313461735,1.0899148838846429
Bangkok Metropolis,3.0002629745741105,2.7342822144168313,2.8513137488860343,3.2981614259502634,2.830035288073452,3.1917691218873516,3.138572969855896,2.9683452833552373,3.138572969855896,2.8938706705111987,2.978984513761528,3.0534591266055666,3.064098357011858,2.830035288073452,2.9364275921363636,3.3513575779817195,2.8513137488860343,2.6704468319790844,2.8087568272608694,2.713003753604249,2.90450990091749,2.9364275921363636,2.713003753604249,3.064098357011858,2.915149131323781,2.713003753604249,2.8938706705111987,2.957706052948946,3.0428198961992754,3.3832752692005927,3.1598514306684784,3.255604504325099,2.8938706705111987,3.4151929604194664,2.957706052948946,3.08537681782444,3.276882965137681,2.7342822144168313,3.032180665792984,3.330079117169137,3.2343260435125165,2.9257883617300724,3.064098357011858,2.947066822542655,2.8832314401049075,3.0002629745741105,2.840674518479743,2.978984513761528,2.957706052948946,3.064098357011858,2.8619529792923255,3.096016048230731,2.840674518479743,2.9257883617300724,2.7555606752294137,3.3726360387943015,3.0747375874181486,2.978984513761528,3.138572969855896,2.659807601572793,2.8619529792923255,3.2449652739188077,3.202408352293643,3.2981614259502634,3.064098357011858,2.6810860623853756,3.202408352293643,2.978984513761528,3.2981614259502634,2.915149131323781,2.8193960576671606,2.840674518479743,2.947066822542655,2.8619529792923255,3.1598514306684784,2.978984513761528,2.978984513761528,3.138572969855896,2.9364275921363636,2.9683452833552373,3.021541435386693,3.1917691218873516,3.096016048230731,3.0747375874181486,3.1598514306684784,3.2236868131062253,3.1279337394496047,2.7449214448231225,3.202408352293643,3.2449652739188077,2.9364275921363636,2.9364275921363636,2.9896237441678193,2.8513137488860343,3.255604504325099,2.8619529792923255,2.659807601572793,3.0002629745741105,3.2981614259502634,2.6278899103539195
Bueng Kan,1.1246226708944125,1.0506343372829379,0.9766460036714635,1.0950273374498227,0.9618483369491686,0.8434670031708094,1.0062413371160532,1.035836670560643,1.0062413371160532,1.3021946715619512,1.1246226708944125,1.065432004005233,0.8138716697262195,0.8878600033376941,0.75468100283704,1.1246226708944125,1.0210390038383481,1.0210390038383481,1.035836670560643,0.9766460036714635,0.9618483369491686,0.9174553367822839,1.0506343372829379,0.9470506702268736,0.7694786695593349,0.8878600033376941,1.0210390038383481,0.8878600033376941,0.9914436703937584,1.0210390038383481,1.0802296707275278,0.8434670031708094,1.1394203376167074,0.9618483369491686,1.0950273374498227,1.1246226708944125,1.0802296707275278,1.0506343372829379,1.2578016713950666,1.1098250041721176,1.0062413371160532,1.2282063379504768,1.331790005006541,1.035836670560643,1.0210390038383481,0.9914436703937584,0.9470506702268736,0.8286693364485145,1.2578016713950666,0.8286693364485145,1.0210390038383481,1.0210390038383481,1.0062413371160532,1.0506343372829379,1.1394203376167074,0.8582646698931042,1.0210390038383481,0.8878600033376941,1.1542180043390022,1.3021946715619512,1.1246226708944125,0.9174553367822839,0.9174553367822839,0.9174553367822839,0.9766460036714635,1.1986110045058869,1.213408671228182,1.035836670560643,0.8878600033376941,1.183813337783592,1.0802296707275278,1.0802296707275278,0.9618483369491686,1.0062413371160532,0.9322530035045787,0.9174553367822839,0.9470506702268736,0.9766460036714635,0.9322530035045787,0.7694786695593349,0.7990740030039246,0.8730623366153991,1.0950273374498227,1.0950273374498227,1.1690156710612971,0.9914436703937584,1.1542180043390022,1.4353736720626054,1.065432004005233,1.065432004005233,0.9174553367822839,0.9766460036714635,0.9470506702268736,1.065432004005233,0.8730623366153991,1.0210390038383481,0.9914436703937584,1.035836670560643,0.9174553367822839,0.9914436703937584
Buri Ram,1.0826110447316268,1.00794821406048,0.7092968913758934,1.1386081677349869,1.1386081677349869,1.1759395830705601,0.8399568450504001,1.06394533706384,0.7652940143792534,0.9706167987249068,1.1199424600672,0.9892825063926934,0.8586225527181868,0.89595396805376,0.9892825063926934,1.00794821406048,0.9892825063926934,0.8586225527181868,0.7652940143792534,0.8586225527181868,1.0452796293960533,0.7279625990436801,1.1199424600672,1.0826110447316268,1.0266139217282668,0.9146196757215468,1.1012767523994134,1.1199424600672,1.0826110447316268,0.8212911373826134,0.89595396805376,1.1199424600672,0.9892825063926934,0.9519510910571201,1.00794821406048,1.00794821406048,0.9332853833893334,1.06394533706384,0.9146196757215468,0.9892825063926934,0.8212911373826134,1.1759395830705601,1.0452796293960533,0.9146196757215468,1.1199424600672,1.0452796293960533,1.0452796293960533,0.9332853833893334,0.9146196757215468,0.8399568450504001,1.2506024137417069,0.8212911373826134,1.2879338290772802,0.9706167987249068,0.8026254297148268,1.1199424600672,0.9706167987249068,1.0266139217282668,0.7839597220470401,0.9332853833893334,1.1199424600672,0.9519510910571201,0.9706167987249068,1.00794821406048,0.8772882603859734,1.2879338290772802,1.1759395830705601,0.9706167987249068,0.9146196757215468,0.9332853833893334,1.1572738754027734,1.0826110447316268,0.8772882603859734,1.1946052907383469,0.6159683530369601,0.8212911373826134,1.00794821406048,0.6346340607047467,0.9332853833893334,1.0266139217282668,0.9519510910571201,1.06394533706384,0.8772882603859734,1.1199424600672,0.8399568450504001,1.1199424600672,1.00794821406048,1.1946052907383469,0.6532997683725335,1.1199424600672,1.00794821406048,1.0266139217282668,0.8212911373826134,0.9146196757215468,1.06394533706384,0.9332853833893334,0.6532997683725335,1.0826110447316268,1.00794821406048,1.2132709984061334
Chachoengsao,3.0425454148213693,3.0188680185970784,3.1964484902792596,2.947835829924206,3.101738905382096,2.947835829924206,3.1372549997185324,3.0780615091578056,2.9715132261484967,2.983351924260642,3.243803282727841,2.91231973558777,2.5808361884476985,3.0425454148213693,3.06622281104566,2.4861266035505354,2.9715132261484967,3.06622281104566,2.9004810374756245,2.947835829924206,3.149093697830678,3.0543841129335147,2.9241584336999153,2.9951906223727875,3.2556419808399863,2.7347392639055887,2.935997131812061,3.1372549997185324,3.030706716709224,3.1727710940549687,2.829448848802752,3.1727710940549687,2.746577962017734,3.3148354714007136,3.0780615091578056,2.888642339363479,2.6400296790084252,2.9004810374756245,2.935997131812061,2.9241584336999153,2.888642339363479,2.9004810374756245,3.0188680185970784,2.8176101506906064,3.3148354714007136,3.0543841129335147,2.7939327544663155,3.1609323959428233,2.7820940563541705,2.6518683771205707,2.8531262450270427,2.8768036412513336,2.8176101506906064,3.0188680185970784,3.1727710940549687,2.864964943139188,2.7584166601298796,3.149093697830678,2.9951906223727875,3.125416301606387,2.9241584336999153,3.243803282727841,3.030706716709224,2.947835829924206,2.805771452578461,2.935997131812061,3.208287188391405,3.06622281104566,2.746577962017734,3.1135776034942415,3.208287188391405,2.8531262450270427,2.7939327544663155,3.527932037419331,2.9596745280363512,3.06622281104566,2.864964943139188,2.7347392639055887,3.06622281104566,2.947835829924206,3.007029320484933,2.864964943139188,2.7820940563541705,2.8176101506906064,3.007029320484933,2.8176101506906064,2.8531262450270427,2.9596745280363512,2.9596745280363512,3.089900207269951,2.983351924260642,3.326674169512859,2.9241584336999153,2.91231973558777,3.1964484902792596,3.030706716709224,2.9596745280363512,3.1372549997185324,3.1135776034942415,3.0780615091578056
Chai Nat,1.0109018476080565,1.290843897714903,0.9642448392569155,1.197529881012621,1.0886635281932917,0.8709308225546334,0.9331401670228214,0.9331401670228214,1.1353205365444328,0.9331401670228214,1.0575588559591977,1.0264541837251036,0.8553784864375863,1.0886635281932917,1.0109018476080565,1.0264541837251036,0.9486925031398684,1.0731111920762446,0.8398261503205393,0.8398261503205393,0.9175878309057744,1.0109018476080565,0.8864831586716804,1.0731111920762446,1.0575588559591977,1.0264541837251036,1.3530532421830912,1.2286345532467149,0.9953495114910096,0.9486925031398684,1.0420065198421506,0.8864831586716804,1.1819775448955738,1.1819775448955738,1.0731111920762446,0.9953495114910096,1.0886635281932917,1.0109018476080565,0.9953495114910096,0.7620644697353042,0.8709308225546334,0.9486925031398684,0.9642448392569155,0.9797971753739625,1.1664252087785267,0.8709308225546334,0.9331401670228214,1.0420065198421506,0.9175878309057744,0.9797971753739625,0.8087214780864452,0.9797971753739625,1.0575588559591977,1.1664252087785267,1.0886635281932917,0.8553784864375863,0.7776168058523512,1.2597392254808089,1.5241289394706083,1.1042158643103388,0.9331401670228214,0.7931691419693983,1.2286345532467149,1.1664252087785267,0.9020354947887274,0.9020354947887274,0.9797971753739625,1.0575588559591977,0.8709308225546334,0.8709308225546334,0.9175878309057744,1.0420065198421506,1.30639623383195,1.1508728726614799,0.9486925031398684,1.0264541837251036,0.9486925031398684,1.0575588559591977,1.0420065198421506,1.0420065198421506,1.0109018476080565,1.1042158643103388,1.0731111920762446,0.9797971753739625,0.9953495114910096,1.0886635281932917,1.0575588559591977,1.0731111920762446,1.197529881012621,0.9797971753739625,0.8709308225546334,1.0264541837251036,0.7931691419693983,0.9953495114910096,1.290843897714903,1.0109018476080565,0.9797971753739625,1.0731111920762446,1.0264541837251036,1.0264541837251036
Chaiyaphum,0.8956180131652246,1.0075702648108777,1.194157350886966,0.97025284759566,0.8831788740934854,1.2439139071739231,1.0200094038826168,0.8583005959500069,0.8831788740934854,0.9578137085239208,0.920496291308703,0.9080571522369638,1.1444007946000092,1.0200094038826168,0.9453745694521815,1.0324485429543562,1.1319616555282699,1.1319616555282699,1.0075702648108777,0.758787483376093,0.8458614568782676,0.8458614568782676,1.0946442383130524,1.0697659601695737,1.0075702648108777,0.9329354303804422,1.0075702648108777,1.0324485429543562,1.0200094038826168,0.97025284759566,0.8831788740934854,0.8956180131652246,0.8956180131652246,1.0448876820260953,0.920496291308703,1.1568399336717485,1.0448876820260953,0.9951311257391384,1.082205099241313,0.9578137085239208,0.9578137085239208,0.8956180131652246,0.8956180131652246,0.9578137085239208,0.8831788740934854,0.8209831787347892,1.194157350886966,0.80854403966305,0.80854403966305,1.0200094038826168,1.2190356290304445,1.0200094038826168,1.1195225164565308,0.9453745694521815,0.7961049005913108,1.082205099241313,1.0448876820260953,1.0697659601695737,1.0573268210978346,0.97025284759566,0.9826919866673992,0.7214700661608754,0.8707397350217462,1.0324485429543562,1.0200094038826168,1.0200094038826168,1.1195225164565308,0.9080571522369638,0.9080571522369638,0.9329354303804422,1.0697659601695737,0.9329354303804422,1.1568399336717485,0.97025284759566,0.8956180131652246,0.9578137085239208,0.8707397350217462,0.97025284759566,0.9826919866673992,1.1692790727434876,1.0200094038826168,1.0573268210978346,1.0448876820260953,1.0448876820260953,0.920496291308703,0.97025284759566,0.9578137085239208,0.9578137085239208,0.920496291308703,1.0075702648108777,1.1195225164565308,0.9453745694521815,0.7090309270891362,0.920496291308703,0.8334223178065284,1.0075702648108777,0.9826919866673992,1.1070833773847915,0.9080571522369638,1.1195225164565308
Chanthaburi,0.9913655306956449,0.9704211884978496,1.068161452087561,0.9564582936993193,0.8377736879118126,0.9075881619044637,1.0402356624905007,1.068161452087561,0.9774026358971147,1.0123098728934403,0.9634397410985845,1.1030686890838866,1.0891057942853564,1.0472171098897658,0.9704211884978496,1.0821243468860913,0.9145696093037288,1.068161452087561,1.0262727676919705,1.0472171098897658,0.9913655306956449,1.0262727676919705,0.99834697809491,0.8796623723074032,0.9913655306956449,0.8796623723074032,1.0192913202927054,0.9564582936993193,1.0332542150912356,0.8936252671059335,0.9774026358971147,1.0262727676919705,1.0053284254941752,0.8238107931132824,1.0332542150912356,0.9704211884978496,0.9913655306956449,1.054198557289031,1.0821243468860913,0.9564582936993193,1.0472171098897658,0.8587180301096079,1.1100501364831517,1.1798646104758028,1.1659017156772726,0.8377736879118126,0.9913655306956449,0.865699477508873,1.1519388208787424,1.1100501364831517,1.0192913202927054,1.0053284254941752,0.9913655306956449,1.0262727676919705,1.0192913202927054,0.928532504102259,0.9215510567029939,0.9494768463000542,1.0332542150912356,1.054198557289031,1.068161452087561,0.9634397410985845,0.9913655306956449,1.0332542150912356,1.0402356624905007,0.9843840832963798,1.0402356624905007,1.0821243468860913,1.1030686890838866,0.9145696093037288,1.0751428994868262,1.0262727676919705,0.9634397410985845,0.99834697809491,1.054198557289031,0.928532504102259,1.1449573734794771,1.0891057942853564,1.0053284254941752,0.99834697809491,0.9634397410985845,1.1030686890838866,1.1519388208787424,1.0402356624905007,0.9494768463000542,0.9843840832963798,1.0891057942853564,1.0053284254941752,1.0751428994868262,1.1030686890838866,0.935513951501524,0.9704211884978496,0.9704211884978496,0.9215510567029939,0.8098478983147522,0.9913655306956449,1.1100501364831517,0.9424953989007891,1.1449573734794771,1.0751428994868262
Chiang Mai,3.2106416393893364,2.9579807810112886,2.970305700932169,3.2044791794288963,3.031930300536571,2.8470565017233653,2.8963561814068868,2.9210060212486475,3.1490170397849346,3.0689050602992123,2.9826306208530493,3.198316719468456,2.939493401129968,3.056580140378332,3.0812299802200926,2.7792694421585233,2.803919282000284,3.031930300536571,2.834731581802485,2.908681101327767,3.087392440180533,2.828569121842045,3.130529659903614,2.9148435612882073,3.1859917995475757,3.031930300536571,2.8963561814068868,2.6436953230288394,3.099717360101413,2.9579807810112886,2.803919282000284,2.8470565017233653,2.9148435612882073,3.0812299802200926,2.9271684812090877,2.9271684812090877,2.9826306208530493,3.130529659903614,2.8470565017233653,2.803919282000284,2.9579807810112886,2.8224066618816046,2.8840312614860064,3.099717360101413,3.1366921198640543,3.0442552204574516,3.0380927604970114,2.970305700932169,3.1058798200618534,2.828569121842045,2.8532189616838055,3.1428545798244945,3.161341959705815,3.0504176804178917,2.902518641367327,2.9456558610904082,3.031930300536571,3.130529659903614,2.840894041762925,2.9456558610904082,3.056580140378332,3.0196053806156904,3.3400532985585802,2.908681101327767,3.192154259508016,2.8963561814068868,3.00728046069481,2.8963561814068868,2.9210060212486475,2.7792694421585233,3.062742600338772,3.01344292065525,3.130529659903614,3.1366921198640543,2.865543881604686,3.161341959705815,3.01344292065525,2.8470565017233653,3.0196053806156904,2.9456558610904082,2.9641432409717288,2.9579807810112886,2.908681101327767,3.4201652780443026,3.161341959705815,2.976468160892609,2.865543881604686,3.124367199943174,2.8963561814068868,3.1366921198640543,2.7114823825936814,2.976468160892609,2.970305700932169,2.9641432409717288,2.8593814216442457,2.908681101327767,2.865543881604686,2.9641432409717288,3.00728046069481,2.933330941169528
