2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Area
14.258181818181818,13.44060606060606,,11.053216374269006,11.596531791907514,19.003488372093024,16.48932584269663,14.528813559322034,20.313705583756345,17.810909090909092,19.707894736842103,15.852000000000002,13.427027027027027,Narathiwat
14.860526315789473,13.250833333333333,13.760162601626016,11.752991452991452,11.90508474576271,15.644295302013424,13.75820895522388,11.704411764705881,18.52923076923077,12.638333333333332,13.04957264957265,14.167567567567566,13.602678571428571,Nong Khai
12.651006711409396,8.958741258741258,15.918320610687024,9.512048192771084,12.113157894736842,16.874025974025972,11.162142857142857,14.161224489795917,12.794972067039106,11.987769784172661,10.985135135135135,15.029104477611941,9.367716535433072,Pattani
18.756756756756758,,,,20.325125628140704,19.664864864864864,19.858375634517767,16.881,20.00981308411215,21.021153846153844,26.101092896174862,18.09030612244898,19.037790697674417,Phangnga
10.335643564356436,9.167796610169491,12.512,12.370588235294118,10.34909090909091,8.202097902097902,7.7,10.724074074074075,10.8703125,10.23394495412844,9.542276422764228,11.768041237113403,8.972222222222221,Phayao
10.523905723905722,9.915360501567399,8.03119533527697,11.787679083094558,10.445180722891562,10.845244215938306,9.204899135446684,10.338333333333333,11.213720316622693,9.436190476190475,11.333742331288342,9.933006535947712,9.793286219081274,Phetchabun
8.788571428571428,12.155681818181819,8.51764705882353,8.286842105263158,11.246464646464647,7.6000000000000005,8.801010101010101,11.575247524752474,8.808108108108108,8.163636363636364,8.8890625,9.386868686868686,7.709708737864078,Phetchaburi
10.4375,14.240776699029126,11.30462962962963,12.20483870967742,13.034920634920635,11.639130434782608,11.427966101694915,11.798275862068964,13.431884057971013,10.466956521739132,13.132142857142856,11.849107142857141,8.738235294117647,Phitsanulok
8.797087378640777,10.828440366972476,10.722689075630251,11.100793650793651,9.096521739130434,9.225185185185186,9.348,8.78086956521739,10.839160839160838,10.351515151515152,8.502962962962963,9.34017857142857,8.35462962962963,Phrae
15.35,12.189285714285713,14.14673202614379,12.046791443850267,15.023595505617976,13.588484848484851,13.817983651226157,13.741935483870968,14.901891891891891,15.42994652406417,15.453481894150418,14.964902506963787,15.565740740740742,Phuket
14.266135458167332,13.52085308056872,14.13898305084746,12.90235294117647,12.3404,13.447098976109215,11.410112359550562,12.161290322580646,11.808469055374593,12.27951388888889,14.42893772893773,11.26144578313253,12.511157024793388,Prachin Buri
11.33018018018018,9.955675675675675,9.492105263157894,9.631063829787236,11.314102564102564,6.68942731277533,7.065116279069767,8.197948717948718,6.582157676348547,7.62936170212766,10.50207468879668,8.557446808510639,8.04776119402985,Prachuap Khiri Khan
18.977900552486187,20.91860465116279,18.359113300492613,22.78059701492537,22.247849462365593,20.04126984126984,21.69901477832512,16.779187817258883,20.44532019704433,25.78888888888889,23.49637305699482,24.137373737373736,20.549714285714284,Ranong
11.399115044247786,10.501818181818182,9.777235772357724,11.276984126984127,11.67863247863248,10.445217391304348,13.283478260869565,13.20076923076923,12.409022556390978,11.496124031007753,12.026206896551724,10.605050505050507,12.829203539823009,Rayong
14.614432989690721,13.733962264150943,,16.48,14.710679611650486,11.284033613445377,12.313207547169812,10.156637168141593,12.917499999999999,11.146728971962617,13.849137931034482,14.084313725490196,10.016190476190477,Roi Et
12.479116465863454,11.095852534562212,8.98711111111111,12.026254826254826,10.158232931726905,11.102545454545455,10.00867924528302,11.519838056680163,11.974910394265233,11.73709677419355,13.404895104895106,11.127004219409283,10.825728155339805,Sa Kaeo
10.414399999999999,14.381147540983607,13.454411764705881,12.046616541353384,14.471428571428572,14.0,12.004166666666666,11.067175572519083,14.01925925925926,13.851219512195122,15.56875,13.885123966942148,11.9,Sakon Nakhon
11.301041666666668,10.067441860465117,10.606741573033707,9.495959595959595,8.52061855670103,9.278740157480316,10.868421052631579,9.797752808988765,8.962132352941175,9.319396551724138,8.508487084870849,7.05586854460094,7.404830917874396,Samut Prakan
15.828658536585367,11.171999999999999,13.396449704142011,12.231764705882354,11.735714285714284,13.37247191011236,14.682954545454544,12.388613861386139,12.110714285714284,13.426519337016574,12.325698324022348,13.611627906976743,15.676331360946747,Satun
12.19217002237136,10.574692874692875,17.21701388888889,10.825165562913902,12.04944320712695,13.634498834498833,13.037532133676095,13.813053097345133,14.30093896713615,12.361707317073172,12.086144578313252,11.306280193236717,9.822938144329894,Songkhla
8.74950495049505,11.009615384615385,10.949074074074074,13.945669291338582,10.567567567567568,12.583333333333334,9.333333333333334,13.077358490566038,14.305147058823529,9.032283464566929,13.701818181818183,11.33177570093458,8.523529411764706,Sukhothai
10.13551401869159,9.111267605633802,13.036,9.218627450980392,7.979591836734694,7.745901639344262,7.034408602150538,9.822448979591837,8.546153846153846,9.902803738317756,9.712037037037037,11.089534883720932,11.167441860465116,Suphan Buri
11.321231422505308,9.657522123893806,12.079520697167755,9.4548828125,10.603846153846154,11.337246049661399,9.31279069767442,13.458212058212057,12.551335877862595,10.98886462882096,10.096868475991648,10.434381551362684,9.624737945492662,Surat Thani
14.975647668393783,14.066176470588236,11.198360655737705,13.865116279069767,13.117924528301886,12.717521367521368,12.652765957446807,12.289041095890411,13.78148148148148,10.356666666666667,13.136651583710407,11.33577981651376,11.72070707070707,Surin
9.285714285714286,10.346085011185682,8.773764258555133,11.961191335740072,10.424308300395257,10.463284132841329,10.722710622710624,10.572340425531914,11.43248299319728,11.266534653465348,11.051229508196721,9.178828828828829,9.747751605995717,Tak
11.731410256410255,11.854140127388535,11.456050955414012,11.071111111111112,14.011999999999999,11.06832298136646,12.381286549707601,12.450810810810811,13.170454545454545,14.080113636363636,14.359649122807017,11.411538461538463,11.74702380952381,Trang
22.4419689119171,24.862068965517242,24.636548223350253,30.777142857142856,24.549999999999997,22.5595,29.540096618357488,19.607978723404255,26.298086124401916,25.482464454976306,26.760732984293195,27.955978260869564,24.490000000000002,Trat
13.223728813559323,14.01047619047619,11.025,13.51061946902655,18.174107142857142,11.080158730158729,17.335087719298247,15.515,15.53015873015873,13.684745762711865,14.975,18.261165048543692,11.653703703703703,Ubon Ratchathani
12.725925925925926,12.191935483870967,11.664754098360655,10.184615384615384,10.264601769911506,11.545833333333333,13.397345132743364,11.77890625,12.988636363636363,7.91574074074074,9.729496402877698,11.17094017094017,9.65042735042735,Udon Thani
11.83302752293578,15.100900900900902,12.070796460176991,18.072580645161292,10.522330097087378,10.12170542635659,11.952525252525252,11.230097087378642,15.650370370370371,11.684615384615384,11.403389830508473,11.135454545454547,9.173333333333334,Uttaradit
